campagne;idp;dep;csa;utip;bois;tform;gest;dist;iti;pentexp;portance;asperite;pro_psg;u_ex_ap_uicn;expl;st_x;st_y;visite;passage
2018;1302332;19;1;X;1;2;2;1;1;1;1;0;2;0;2;620021.8011739101;6442534.454481216;1;1
2018;1302342;37;1;X;1;2;2;1;1;0;1;0;3;0;1;550038.7159256832;6676921.898780234;1;1
2018;1302345;90;1;X;1;2;2;NULL;0;0;1;0;1;1;0;986283.2182848842;6743167.544503428;1;1
2018;1302354;40;1;X;1;2;2;NULL;0;0;1;0;1;0;0;439213.1333983129;6324153.002178833;1;1
2018;1302359;39;1;X;1;2;1;1;1;1;1;0;2;2;2;917082.1036529545;6597876.11179196;1;1
2018;1302365;18;1;X;1;2;2;NULL;0;0;1;0;1;0;0;670040.7096620103;6687908.961971626;1;1
2018;1302367;25;1;X;1;2;2;1;1;1;1;0;1;2;2;949294.7597708923;6625576.163378731;1;1
2018;1302378;85;1;X;1;2;1;NULL;0;0;1;0;2;2;0;347600.3741384254;6604647.986377035;1;1
2018;1302390;70;1;X;1;2;0;NULL;0;0;1;0;2;2;0;906156.9293422863;6721874.335120867;1;1
2018;1302395;84;1;X;1;2;0;2;1;2;1;0;2;1;3;866970.2478866413;6346535.471418182;1;1
2018;1302406;80;1;X;1;2;2;1;1;0;1;0;1;0;1;664686.0085725246;7001761.013383251;1;1
2018;1302436;31;1;X;1;2;1;1;1;3;1;0;2;0;3;588650.8282496972;6274962.760581538;1;1
2018;1302446;37;1;X;1;2;2;2;1;0;1;0;2;0;1;514085.0891250245;6679218.954596792;1;1
2018;1302447;70;1;X;1;2;2;2;1;0;1;0;2;0;1;934100.0807444857;6717636.76645515;1;1
2018;1302462;71;1;X;1;1;2;NULL;0;0;1;0;2;0;0;877305.9134681224;6620199.815497607;1;1
2018;1302474;11;1;X;1;1;0;1;1;2;1;0;2;0;3;634398.5208957612;6250605.68031162;1;1
2018;1302481;9;1;X;1;2;2;NULL;0;3;1;0;2;1;3;538109.0193328535;6203461.13571811;1;1
2018;1302485;77;1;X;1;2;0;NULL;0;0;1;0;2;0;0;703668.4675999474;6883495.516854543;1;1
2018;1302514;39;1;X;1;2;2;NULL;0;1;1;1;4;2;1;933050.7072621165;6595740.340166716;1;1
2018;1302517;1;1;X;1;2;0;1;1;0;1;0;2;2;1;914517.1408799416;6531953.6127337655;1;1
2018;1302518;56;1;X;1;2;0;NULL;0;0;2;0;2;0;0;309002.2191431046;6772838.171122981;1;1
2018;1302521;3;1;X;1;2;2;1;1;0;1;0;2;0;1;653314.9197593024;6600117.985585727;1;1
2018;1302532;10;1;X;1;2;0;NULL;0;0;1;0;2;0;0;806662.2647047037;6772690.643841245;1;1
2018;1302533;84;1;X;1;2;0;NULL;0;1;1;0;2;1;1;890876.0438522013;6338338.8161940025;1;1
2018;1302537;36;1;X;1;2;0;NULL;0;1;1;0;2;2;1;594035.8757788213;6680552.160374529;1;1
2018;1302538;56;1;X;1;2;2;1;1;1;1;0;2;0;2;288708.4245165472;6735030.261274376;1;1
2018;1302549;63;1;X;1;2;1;NULL;0;0;1;0;2;1;0;744269.764730865;6485448.50042986;1;1
2018;1302558;5;1;X;1;2;0;NULL;0;3;1;0;4;0;3;955236.7235107829;6387735.9629330635;1;1
2018;1302567;12;1;X;1;2;0;NULL;0;4;NULL;NULL;2;0;3;643176.755828965;6344434.803960043;1;1
2018;1302574;78;1;X;1;2;2;NULL;0;0;1;0;3;2;0;613376.3046569005;6842279.690994457;1;1
2018;1302578;30;1;X;1;2;2;2;1;0;1;0;2;2;1;731048.6506116064;6339699.184948488;1;1
2018;1302598;64;1;X;1;2;0;NULL;0;1;1;0;2;0;1;388775.487230353;6264630.100680721;1;1
2018;1302603;71;1;X;1;2;1;2;1;0;1;0;1;1;1;799577.6828490002;6644844.44582524;1;1
2018;1302604;64;1;X;1;2;1;2;1;4;NULL;NULL;2;0;3;420558.53153676394;6242392.197168067;1;1
2018;1302605;71;1;X;1;2;2;2;1;0;1;0;1;0;1;797273.2277405141;6608892.796462528;1;1
2018;1302609;60;1;X;1;2;2;1;1;0;1;0;4;3;1;663778.7344506142;6893825.832133739;1;1
2018;1302614;19;1;X;1;2;1;NULL;0;0;1;0;2;0;0;600141.9164515425;6454689.619222931;1;1
2018;1302626;61;1;X;1;2;2;1;1;0;1;0;3;1;1;497324.3150403277;6827255.347095932;1;1
2018;1302628;8;1;X;1;2;2;NULL;0;0;1;0;2;0;0;780008.949260375;6928821.864257298;1;1
2018;1302629;52;1;X;1;2;0;NULL;0;0;1;0;2;0;0;874473.8741098183;6756121.9705449045;1;1
2018;1302639;63;1;X;1;2;0;3;1;0;1;0;2;2;2;716516.1660764235;6511660.199239336;1;1
2018;1302650;80;1;X;1;2;0;NULL;0;1;1;0;2;0;1;688537.9803331388;6985568.010566341;1;1
2018;1302651;64;1;X;1;2;2;2;1;1;1;0;4;0;2;410487.77561426285;6232485.8164457455;1;1
2018;1302655;64;1;X;1;2;0;1;1;1;1;0;2;0;2;426436.50361801544;6228358.854952623;1;1
2018;1302660;2B;1;X;1;2;0;NULL;0;3;1;1;2;1;3;1217058.1648010365;6169685.11243073;1;1
2018;1302662;52;1;X;1;2;2;1;1;2;1;1;1;2;3;876780.870792991;6792077.560642186;1;1
2018;1302664;88;3;X;1;2;0;1;2;1;1;0;2;0;3;962630.1386739763;6781345.374805685;1;1
2018;1302679;88;1;X;1;2;1;NULL;0;0;1;0;2;0;0;940681.2812077272;6785532.093393976;1;1
2018;1302686;40;1;X;1;2;0;1;1;1;1;0;2;0;2;371024.9091459757;6292746.188378538;1;1
2018;1302697;1;1;X;1;2;1;1;2;3;1;0;2;0;3;912639.2478271879;6545957.683169232;1;1
2018;1302728;42;1;X;1;2;2;1;1;1;1;0;2;0;2;776188.1468931888;6479183.09429191;1;1
2018;1302734;52;1;X;1;2;0;NULL;0;0;1;0;2;0;0;866617.0611704746;6772178.1230024025;1;1
2018;1302754;48;1;X;1;2;1;2;2;1;1;0;2;0;3;733671.4357659551;6413604.669193125;1;1
2018;1302755;18;1;X;1;2;2;NULL;0;2;1;1;1;0;3;645707.8144619825;6646145.391205016;1;1
2018;1302760;52;1;X;1;2;2;2;1;0;1;0;3;3;1;848528.1310954212;6760341.325162488;1;1
2018;1302774;34;1;X;1;2;1;1;1;2;1;0;2;1;3;694498.2484670093;6270079.4593277015;1;1
2018;1302782;74;1;X;1;2;2;NULL;0;0;1;0;2;0;0;966795.9900590014;6569471.087124714;1;1
2018;1302791;26;3;X;1;2;0;NULL;0;0;1;0;2;1;0;891047.0910259297;6358317.195790848;1;1
2018;1302794;87;1;X;1;2;2;2;1;0;1;0;1;0;1;584907.8648938072;6544737.073401175;1;1
2018;1302835;4;1;X;1;2;0;4;2;4;NULL;NULL;2;0;3;964812.6858926871;6339701.182688357;1;1
2018;1302838;68;1;X;1;2;2;1;1;0;1;0;2;0;1;1024548.2092798296;6776811.869570028;1;1
2018;1302848;29;1;X;1;2;0;NULL;0;1;1;1;3;1;1;161492.20552960515;6820997.384455938;1;1
2018;1302859;19;1;X;1;2;0;NULL;0;1;1;0;1;3;1;618391.6588218983;6486507.936221813;1;1
2018;1302860;26;1;X;1;2;0;2;2;1;1;1;2;1;3;883004.3674831004;6352392.2066710405;1;1
2018;1302862;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;614170.0809800947;6698370.401826775;1;1
2018;1302874;80;1;X;1;2;2;2;1;0;1;0;1;1;1;628638.9555518347;6994067.315486358;1;1
2018;1302875;70;1;X;1;2;2;1;1;1;1;0;2;0;2;976204.6770993511;6733261.865914317;1;1
2018;1302887;52;5;X;1;2;NULL;1;2;0;1;0;2;0;3;831105.1718245898;6826446.381887951;1;1
2018;1302889;8;1;X;1;2;2;NULL;0;0;1;0;2;0;0;820069.260712343;6938474.710389275;1;1
2018;1302913;37;1;X;1;2;0;2;1;0;1;0;2;2;1;514250.91314215504;6699202.791501823;1;1
2018;1302924;24;1;X;1;2;2;NULL;0;0;1;0;2;0;0;541916.6995642231;6421206.528502279;1;1
2018;1302935;81;1;X;1;2;2;NULL;0;4;NULL;NULL;2;1;3;658639.5837281853;6282368.435084552;1;1
2018;1302939;57;1;X;1;2;2;3;1;1;1;0;4;0;3;963666.4721648504;6901260.294331512;1;1
2018;1302952;18;1;X;1;2;2;1;1;0;1;0;1;0;1;664146.5276498102;6699949.737386169;1;1
2018;1302957;22;1;X;1;2;1;1;1;0;1;0;1;3;1;265440.76861468295;6823158.126442729;1;1
2018;1302966;54;1;X;1;2;2;NULL;0;2;1;0;3;2;3;997037.149801942;6831014.576302651;1;1
2018;1302969;26;1;X;1;2;1;1;1;1;1;0;1;0;2;873288.6722849067;6384443.71795524;1;1
2018;1302978;63;1;X;1;2;1;NULL;0;4;NULL;NULL;2;2;3;684731.5339215387;6533909.1666788235;1;1
2018;1302985;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;616151.7402340139;6696355.275887768;1;1
2018;1303003;67;1;X;1;2;2;NULL;0;1;1;0;1;1;1;1047523.3374125313;6890538.719452598;1;1
2018;1303004;2;1;X;1;2;2;1;1;0;1;0;3;2;1;734139.3242849868;6941205.153019076;1;1
2018;1303013;16;1;X;1;2;1;NULL;0;0;1;0;2;0;0;504650.6836177765;6505438.964251536;1;1
2018;1303023;60;1;X;1;2;1;NULL;0;0;1;0;2;0;0;695724.329681602;6889559.04439255;1;1
2018;1303047;43;1;X;1;2;1;1;1;2;1;0;1;1;3;756139.5827715494;6471360.472717232;1;1
2018;1303071;38;1;X;1;2;2;NULL;0;0;1;0;2;0;0;846222.5359762944;6490575.888998863;1;1
2018;1303072;56;1;X;1;2;2;NULL;0;2;1;0;2;0;3;316719.07251068327;6738799.274898993;1;1
2018;1303076;45;1;X;1;2;2;NULL;0;0;1;0;1;2;0;650392.9589958658;6728045.085128134;1;1
2018;1303082;2;1;X;1;2;2;NULL;0;0;1;0;3;2;0;699907.2402191313;6911511.134977533;1;1
2018;1303097;36;1;X;1;2;2;NULL;0;0;1;0;3;0;0;623659.5392755917;6638336.481029062;1;1
2018;1303114;5;1;X;1;2;0;1;2;0;1;0;2;0;3;941234.2189149832;6385858.515992087;1;1
2018;1303121;40;1;X;1;2;2;1;1;0;2;0;1;0;1;455261.752834111;6332012.5602226965;1;1
2018;1303123;79;1;X;1;2;0;2;1;1;1;0;2;0;2;431543.4601604826;6605958.213940557;1;1
2018;1303144;71;1;X;1;2;2;2;1;2;1;0;1;1;3;797613.3979783687;6648858.06761369;1;1
2018;1303160;36;5;X;1;2;NULL;1;1;0;1;0;2;0;1;583710.430574519;6640668.69789871;1;1
2018;1303173;39;1;X;1;2;2;1;1;1;1;0;2;1;2;911104.5963587787;6599925.848326664;1;1
2018;1303175;54;1;X;1;2;2;NULL;0;0;1;0;3;2;0;905309.8224400994;6855791.231905917;1;1
2018;1303183;80;5;X;1;2;NULL;NULL;0;0;1;0;1;0;0;688352.7025377818;6963580.676441029;1;1
2018;1303184;35;1;X;1;2;2;NULL;0;0;2;0;1;0;0;384863.3261888845;6762225.573371385;1;1
2018;1303209;46;1;X;1;2;0;NULL;0;3;1;0;2;0;3;589901.6517425115;6424803.016802341;1;1
2018;1303220;40;1;X;1;2;1;2;1;4;NULL;NULL;1;2;3;367340.27520674234;6330737.165849912;1;1
2018;1303226;37;1;X;1;2;1;NULL;0;0;1;0;2;0;0;537666.4538407265;6631059.974853917;1;1
2018;1303229;2;1;X;1;2;1;2;1;0;1;0;1;0;1;715626.7780833608;6879396.752916514;1;1
2018;1303250;12;1;X;1;2;0;NULL;0;1;1;0;2;1;1;689463.9706118208;6384006.570376681;1;1
2018;1303254;38;1;X;1;2;1;2;1;3;1;0;2;0;3;894021.6940713255;6472182.876410602;1;1
2018;1303271;71;1;X;1;1;2;1;1;0;1;0;2;0;1;873206.693834105;6608244.529256838;1;1
2018;1303279;55;1;X;1;2;2;1;1;0;1;0;3;0;1;845710.7157807122;6898277.5403005015;1;1
2018;1303301;60;5;X;1;2;NULL;NULL;0;0;1;0;2;0;0;647032.8991018382;6922950.092992681;1;1
2018;1303322;60;1;X;1;2;2;NULL;0;0;1;0;3;2;0;689980.9264033413;6919590.45132513;1;1
2018;1303333;21;1;X;1;1;2;2;1;4;NULL;NULL;4;3;3;838023.2960797099;6700474.163585951;1;1
2018;1303337;23;1;X;1;1;1;NULL;0;0;1;0;2;2;0;632645.891746032;6518360.335130264;1;1
2018;1303353;65;1;X;1;2;2;NULL;0;0;1;0;2;0;0;466473.21285904094;6238017.923598221;1;1
2018;1303361;67;1;X;1;2;2;NULL;0;1;1;0;1;0;1;1016935.9802172148;6820848.529852452;1;1
2018;1303370;25;1;X;1;2;2;1;1;0;1;1;2;1;1;975599.9939949701;6663319.329509762;1;1
2018;1303371;51;1;X;1;2;2;1;1;0;1;0;1;1;1;769675.3473368289;6888932.338673445;1;1
2018;1303374;26;1;X;1;2;1;2;2;4;NULL;NULL;2;1;3;887290.9967600808;6386321.868363844;1;1
2018;1303376;24;1;X;1;2;2;1;2;1;1;0;2;0;3;552072.9556878981;6441103.357233244;1;1
2018;1303378;55;1;X;1;2;2;1;1;1;1;0;3;0;2;887287.964404677;6851948.68665758;1;1
2018;1303379;64;1;X;1;2;0;NULL;0;2;1;0;2;2;3;348657.28245279327;6244980.175729121;1;1
2018;1303383;71;1;X;1;2;2;1;1;0;1;0;1;0;1;817613.5148446825;6650686.193397725;1;1
2018;1303387;52;1;X;1;2;2;3;1;2;1;0;2;2;3;862962.4476572534;6812182.950437644;1;1
2018;1303390;2;5;X;1;2;NULL;1;1;0;1;0;2;0;1;727067.5073482773;6932269.851735395;1;1
2018;1303391;74;1;X;1;2;2;1;1;3;1;1;2;0;3;932534.700743128;6535795.220245947;1;1
2018;1303394;76;1;X;1;2;2;2;1;0;1;0;4;0;1;558029.990113767;6916697.454272222;1;1
2018;1303402;55;1;X;1;2;2;1;1;0;1;0;3;0;1;883290.7656777984;6851983.0190166095;1;1
2018;1303410;19;1;X;1;2;0;NULL;0;1;1;0;2;1;1;626417.3783350625;6490437.19502397;1;1
2018;1303414;36;1;X;1;2;0;NULL;0;0;1;0;2;1;0;563710.8138789372;6638837.002323804;1;1
2018;1303419;89;1;X;1;2;2;NULL;0;0;1;0;4;0;0;782510.4287563371;6752909.9714732785;1;1
2018;1303424;43;1;X;1;2;1;1;1;1;1;0;2;0;2;726000.0736969033;6451633.838757691;1;1
2018;1303426;69;1;X;1;2;0;NULL;0;0;1;0;2;0;0;826395.2466065475;6508729.387585957;1;1
2018;1303441;10;1;X;1;2;2;1;1;0;1;0;2;0;1;792758.0170059912;6782802.29368441;1;1
2018;1303443;60;1;X;1;2;0;NULL;0;0;1;0;2;0;0;621922.9800202303;6908169.022317634;1;1
2018;1303471;8;1;X;1;2;2;NULL;0;0;1;0;1;2;0;850239.1140554585;6960204.80185701;1;1
2018;1303474;88;1;X;1;2;2;NULL;0;2;1;0;4;0;3;990712.6735367383;6793094.2279657265;1;1
2018;1303496;82;1;X;1;2;2;NULL;0;0;1;0;2;0;0;567274.5647316105;6347067.372268136;1;1
2018;1303498;52;1;X;1;2;2;2;1;0;1;0;2;2;1;888754.7126937204;6789976.149199878;1;1
2018;1303523;55;1;X;1;2;2;NULL;0;0;1;0;2;0;0;884980.6735885808;6815991.4308404075;1;1
2018;1303536;10;1;X;1;2;0;NULL;0;2;1;0;2;3;3;750806.2484473904;6785157.462198029;1;1
2018;1303538;67;1;X;1;2;2;1;1;2;1;1;4;0;3;1014972.1249160881;6824862.9791814955;1;1
2018;1303553;31;1;X;1;2;0;2;1;0;1;0;2;0;1;574799.7332003806;6291061.694240154;1;1
2018;1303554;29;1;X;1;2;2;1;2;2;1;1;2;0;3;175265.53241764312;6793905.279537983;1;1
2018;1303558;4;1;X;1;2;0;1;2;3;1;0;4;2;3;949105.3556180436;6371804.416170182;1;1
2018;1303579;12;1;X;1;2;0;2;1;4;NULL;NULL;2;0;3;653098.9866417589;6336359.551946381;1;1
2018;1303600;1;1;X;1;2;2;NULL;0;0;1;0;2;0;0;912553.3660603336;6535967.024673367;1;1
2018;1303615;52;1;X;1;2;2;1;1;0;1;0;4;0;1;864926.7540938023;6808168.717671441;1;1
2018;1303629;64;1;X;1;2;0;2;1;3;1;0;2;0;3;380604.26179041486;6242720.61994821;1;1
2018;1303637;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;610240.2000884948;6706397.464249731;1;1
2018;1303642;11;1;X;1;2;1;3;2;4;NULL;NULL;2;2;3;617865.1232765783;6184816.4279303765;1;1
2018;1303681;41;1;X;1;2;2;1;1;0;1;0;2;0;1;558481.5551448398;6730812.440379805;1;1
2018;1303682;4;1;X;1;2;2;3;1;2;1;0;2;1;3;934587.5631576004;6309992.166254386;1;1
2018;1303683;37;1;X;1;2;2;NULL;0;0;1;0;3;0;0;557998.8293338018;6672858.618835664;1;1
2018;1303691;18;1;X;1;2;2;1;1;0;1;0;1;0;1;701559.1541025109;6633684.5754789105;1;1
2018;1303733;79;5;X;1;2;NULL;1;1;0;1;0;2;2;1;465596.30346868216;6615669.452110406;1;1
2018;1303734;21;1;X;1;2;1;1;1;1;1;0;2;0;2;810097.2107988718;6706707.9704812225;1;1
2018;1303738;2A;3;X;1;2;0;NULL;0;4;NULL;NULL;4;1;3;1218387.6183871;6093761.8172772685;1;1
2018;1303743;72;1;X;1;2;2;1;1;0;1;0;1;2;1;528837.2003876404;6771031.17081872;1;1
2018;1303747;65;1;X;1;2;2;2;1;2;1;0;2;0;3;502184.03374237695;6207754.887718876;1;1
2018;1303754;41;3;X;1;2;2;NULL;0;0;1;0;1;2;0;630324.8423244026;6718220.596580658;1;1
2018;1303806;33;1;X;1;2;2;NULL;0;0;1;0;1;1;0;397865.64447582257;6398419.6205866225;1;1
2018;1303813;60;1;X;1;2;2;1;1;0;1;0;3;3;1;667860.2004003772;6903785.771516694;1;1
2018;1303827;55;1;X;1;2;2;1;1;0;1;0;4;2;1;849468.515405696;6870261.886199151;1;1
2018;1303866;84;1;X;1;2;1;NULL;0;2;2;0;2;0;3;842876.8220486674;6332755.582557356;1;1
2018;1303867;45;1;X;1;2;2;1;1;0;1;0;3;0;1;624765.0316782816;6770231.086564958;1;1
2018;1303868;16;1;X;1;2;1;NULL;0;1;1;0;2;0;1;494742.88909304235;6515512.263669687;1;1
2018;1303894;86;1;X;1;2;2;NULL;0;0;1;0;2;0;0;476083.48727271694;6675536.442003735;1;1
2018;1303896;8;1;X;1;2;2;1;1;1;1;0;4;0;2;836144.8841128701;6948331.901133332;1;1
2018;1303910;58;1;X;1;2;2;NULL;0;0;1;0;1;1;0;765928.8170539298;6683101.490108683;1;1
2018;1303913;57;1;X;1;2;2;1;1;0;1;0;3;0;1;983566.5961489299;6891094.215781416;1;1
2018;1303923;49;5;X;1;2;NULL;NULL;0;0;1;0;2;2;0;441647.27313904266;6740773.607974961;1;1
2018;1303933;23;1;X;1;2;0;2;1;1;0;0;2;0;3;592767.0004354259;6528685.197948963;1;1
2018;1303945;18;1;X;1;1;1;NULL;0;0;1;0;2;0;0;645355.5102887857;6604181.561628512;1;1
2018;1303946;27;1;X;1;2;2;1;1;0;1;0;1;0;1;598004.9170950919;6916364.402875155;1;1
2018;1303958;65;1;X;1;2;2;NULL;0;0;1;0;2;0;0;486467.0510146506;6239850.29540867;1;1
2018;1303964;79;1;X;1;2;2;1;1;0;1;0;1;0;1;445794.9128791905;6637815.389619277;1;1
2018;1303966;74;1;X;1;2;2;NULL;0;1;1;0;4;0;1;972773.2405580822;6567421.111733837;1;1
2018;1303967;70;1;X;1;2;2;NULL;0;0;1;0;4;2;0;954342.8649134139;6747440.675016753;1;1
2018;1303970;52;1;X;1;2;2;NULL;0;1;1;0;3;2;1;872766.7196371455;6790113.3150505675;1;1
2018;1303987;48;1;X;1;2;0;NULL;0;2;1;0;2;2;3;771175.1497176104;6359339.411230899;1;1
2018;1304004;7;1;X;1;2;2;1;1;2;1;0;2;0;3;819822.0062276293;6440846.990989941;1;1
2018;1304005;55;1;X;1;2;2;2;1;0;1;0;4;0;1;849896.4578919751;6920229.244262283;1;1
2018;1304007;33;1;X;1;2;2;2;1;0;1;0;4;1;1;388302.20225443656;6450449.022909835;1;1
2018;1304020;46;1;X;1;2;0;2;2;1;1;0;2;2;3;591515.8690600187;6378833.58606483;1;1
2018;1304031;70;1;X;1;2;2;NULL;0;0;1;0;2;0;0;952120.1789969027;6721478.530409388;1;1
2018;1304041;51;1;X;1;2;2;1;1;0;1;0;2;0;1;749858.2394494587;6909089.202941651;1;1
2018;1304045;34;3;X;1;2;0;1;1;3;1;0;2;1;3;686490.475337253;6268148.991230608;1;1
2018;1304052;37;1;X;1;2;1;1;1;0;1;0;2;0;1;549805.8499257244;6648944.979437309;1;1
2018;1304058;83;1;X;1;2;1;2;2;0;1;1;2;0;3;957975.8084817403;6241862.809389129;1;1
2018;1304066;25;1;X;1;2;1;1;1;0;1;0;2;0;1;992088.0789788566;6721133.146483442;1;1
2018;1304089;24;1;X;1;2;2;NULL;0;0;1;0;2;0;0;532009.8614042704;6431279.383828409;1;1
2018;1304094;41;1;X;1;2;0;NULL;0;0;1;0;2;0;0;590089.2337112469;6686580.678980946;1;1
2018;1304097;51;1;X;1;2;2;NULL;0;1;1;0;2;0;1;767897.5030721663;6914932.575606852;1;1
2018;1304111;72;1;X;1;2;2;NULL;0;0;1;0;2;0;0;472647.99891404633;6743515.748711109;1;1
2018;1304115;74;1;X;1;2;1;2;2;2;1;0;2;0;3;968673.4166130123;6555466.524823361;1;1
2018;1304123;78;1;X;1;2;2;NULL;0;0;1;0;2;3;0;615441.7680676301;6850257.464685758;1;1
2018;1304137;12;1;X;1;2;2;2;2;4;NULL;NULL;1;0;3;657178.5476948785;6346315.352788981;1;1
2018;1304145;63;1;X;1;2;1;1;1;1;1;0;2;1;2;746640.2187323711;6529389.603841124;1;1
2018;1304149;41;1;X;1;2;2;NULL;0;0;1;0;1;2;0;634237.8492348611;6708195.0008125175;1;1
2018;1304151;7;1;X;1;2;1;2;2;1;1;0;2;0;3;835550.09992167;6410741.0760389045;1;1
2018;1304152;83;1;X;1;2;0;NULL;0;0;1;0;2;2;0;937981.9286607028;6240037.01089397;1;1
2018;1304153;57;1;X;1;2;1;3;2;0;1;0;2;0;3;965267.6060571016;6855274.3390983045;1;1
2018;1304160;55;1;X;1;2;2;1;1;0;1;0;2;0;1;851775.2730636054;6906221.006335112;1;1
2018;1304168;76;1;X;1;2;1;NULL;0;0;1;0;2;0;0;584496.9273689748;6974446.049794902;1;1
2018;1304170;88;1;X;1;2;2;1;1;0;1;0;4;0;1;948692.4799408701;6787461.627910093;1;1
2018;1304181;34;1;X;1;2;2;NULL;0;3;1;0;1;1;3;670441.3898527063;6260292.456226524;1;1
2018;1304182;37;1;X;1;2;2;1;1;0;1;0;1;0;1;526390.5628197333;6717089.111029006;1;1
2018;1304187;12;1;X;1;2;0;NULL;0;4;NULL;NULL;2;3;3;651553.8750981118;6390319.2551748045;1;1
2018;1304213;11;3;X;1;2;0;1;1;1;1;1;2;0;2;658136.1778705118;6222436.817323456;1;1
2018;1304228;88;1;X;1;2;2;NULL;0;1;1;0;4;0;1;968521.9588875959;6769302.752695633;1;1
2018;1304252;40;1;X;1;2;2;1;1;0;2;0;1;0;1;379294.5094732401;6326643.356867389;1;1
2018;1304255;44;1;X;1;2;0;NULL;0;0;1;0;2;0;0;366353.1485337371;6698422.80997052;1;1
2018;1304258;66;1;X;1;2;0;1;2;5;NULL;NULL;2;2;3;645697.9230157193;6168601.51565123;1;1
2018;1304280;55;1;X;1;2;2;1;1;0;1;0;3;2;1;883805.8759847006;6911942.755741799;1;1
2018;1304285;21;1;X;1;2;2;1;1;0;1;0;4;1;1;810437.7158762501;6746676.361161898;1;1
2018;1304302;58;1;X;1;2;2;1;1;0;1;0;2;2;1;719662.1154029312;6647520.6532582855;1;1
2018;1304312;37;1;X;1;2;2;1;1;0;2;0;1;2;1;508355.2070039748;6711242.949571809;1;1
2018;1304313;30;1;X;1;2;1;NULL;0;0;1;0;2;0;0;814702.9989156581;6309020.042809796;1;1
2018;1304314;2A;3;X;1;2;0;1;2;4;NULL;NULL;4;0;3;1210187.0512867921;6069862.7021076055;1;1
2018;1304318;52;1;X;1;2;2;1;1;0;1;0;4;2;1;894801.7019015854;6795920.22093255;1;1
2018;1304325;10;5;X;1;2;NULL;NULL;0;0;1;0;1;0;0;751145.3068969123;6825128.574028899;1;1
2018;1304370;8;1;X;1;2;2;NULL;0;0;1;0;1;0;0;848103.2266561674;6944231.5624472145;1;1
2018;1304377;25;1;X;1;2;2;1;1;2;1;0;4;0;3;915736.4438423761;6673827.741091197;1;1
2018;1304379;48;1;X;1;2;1;NULL;0;4;NULL;NULL;2;1;3;769126.4125352384;6353362.713387073;1;1
2018;1304381;55;1;X;1;2;2;1;1;0;1;0;4;1;1;887562.801755709;6883926.713653772;1;1
2018;1304383;84;1;X;1;2;2;NULL;0;0;1;0;2;0;0;855188.0531178741;6370612.326132378;1;1
2018;1304402;45;1;X;1;2;1;1;1;0;1;0;2;0;1;634673.7194657552;6760154.807111335;1;1
2018;1304405;42;1;X;1;2;1;3;1;3;1;0;1;1;3;824022.4791491372;6464788.783986141;1;1
2018;1304424;81;1;X;1;2;0;1;1;1;1;0;2;3;2;646619.4890346982;6278473.604529797;1;1
2018;1304425;27;1;X;1;2;1;NULL;0;0;1;0;1;0;0;533597.4901145092;6862932.198074853;1;1
2018;1304433;12;1;X;1;2;2;2;1;2;1;0;1;0;3;635335.9846079769;6362482.707386828;1;1
2018;1304441;38;1;X;1;2;1;3;2;4;NULL;NULL;2;0;3;848101.0600068558;6476572.298205738;1;1
2018;1304454;89;1;X;1;2;2;NULL;0;0;1;0;3;0;0;786269.303601185;6724897.714466264;1;1
2018;1304472;19;1;X;1;2;2;1;1;4;NULL;NULL;2;0;3;618073.949081177;6448545.211526984;1;1
2018;1304475;87;1;X;1;2;1;NULL;0;0;1;0;2;0;0;569105.8119264131;6566850.287132521;1;1
2018;1304476;26;1;X;1;2;1;NULL;0;2;1;0;2;0;3;871735.3910688453;6436407.253316979;1;1
2018;1304502;65;1;X;1;2;1;NULL;0;2;1;0;4;1;3;476230.5552214056;6209967.559422324;1;1
2018;1304503;77;1;X;1;2;2;NULL;0;0;1;0;2;0;0;685461.4606326371;6857664.558204417;1;1
2018;1304512;55;1;X;1;2;2;NULL;0;1;1;0;2;0;1;859615.8163572894;6888164.182213634;1;1
2018;1304522;33;1;X;1;2;2;2;1;0;1;0;1;1;1;421627.3033377718;6372249.745142118;1;1
2018;1304546;23;1;X;1;2;1;1;1;0;1;0;2;0;1;631183.5338101392;6582318.381799623;1;1
2018;1304553;63;1;X;1;2;2;NULL;0;0;1;0;2;0;0;668779.9669244135;6538039.967896162;1;1
2018;1304565;77;1;X;1;2;2;NULL;0;0;1;0;3;3;0;665071.3827878755;6809866.205240501;1;1
2018;1304566;21;1;X;1;2;2;1;1;1;1;0;1;0;2;821695.3332315823;6660643.673218538;1;1
2018;1304579;87;1;X;1;2;0;2;1;0;1;0;2;0;1;578763.4329909027;6526803.774271103;1;1
2018;1304583;51;1;X;1;2;2;NULL;0;0;1;0;3;0;0;843318.7838005798;6852325.5774817355;1;1
2018;1304599;83;1;X;1;2;0;2;2;0;1;1;2;1;3;926047.3298673664;6246133.082602439;1;1
2018;1304608;63;1;X;1;2;0;1;1;2;1;0;2;1;3;734516.1167834804;6513506.289443878;1;1
2018;1304616;8;1;X;1;2;2;1;1;1;1;0;2;0;2;818121.7567439455;6944488.154722621;1;1
2018;1304649;87;1;X;1;2;2;NULL;0;0;1;0;2;0;0;560830.1605666439;6532947.93916701;1;1
