"CAMPAGNE";"VISITE";"IDP"
2019;1;1410895
2019;1;1410897
2019;1;1410915
2019;1;1410922
2019;1;1410936
2019;1;1410944
2019;1;1410945
2019;1;1410954
2019;1;1410956
2019;1;1410974
2019;1;1410976
2019;1;1410977
2019;1;1410985
2019;1;1410986
2019;1;1410994
2019;1;1411015
2019;1;1411040
2019;1;1411058
2019;1;1411072
2019;1;1411079
2019;1;1411084
2019;1;1411111
2019;1;1411120
2019;1;1411127
2019;1;1411146
2019;1;1411159
2019;1;1411162
2019;1;1411169
2019;1;1411179
2019;1;1411184
2019;1;1411188
2019;1;1411204
2019;1;1411230
2019;1;1411242
2019;1;1411250
2019;1;1411270
2019;1;1411273
2019;1;1411286
2019;1;1411287
2019;1;1411299
2019;1;1411306
2019;1;1411312
2019;1;1411324
2019;1;1411340
2019;1;1411345
2019;1;1411347
2019;1;1411355
2019;1;1411356
2019;1;1411363
2019;1;1411373
2019;1;1411374
2019;1;1411384
2019;1;1411392
2019;1;1411395
2019;1;1411399
2019;1;1411405
2019;1;1411411
2019;1;1411423
2019;1;1411430
2019;1;1411434
2019;1;1411448
2019;1;1411456
2019;1;1411470
2019;1;1411473
2019;1;1411488
2019;1;1411493
2019;1;1411517
2019;1;1411523
2019;1;1411524
2019;1;1411530
2019;1;1411541
2019;1;1411563
2019;1;1411588
2019;1;1411610
2019;1;1411618
2019;1;1411623
2019;1;1411632
2019;1;1411635
2019;1;1411656
2019;1;1411661
2019;1;1411690
2019;1;1411691
2019;1;1411693
2019;1;1411695
2019;1;1411702
2019;1;1411703
2019;1;1411704
2019;1;1411715
2019;1;1411719
2019;1;1411721
2019;1;1411726
2019;1;1411727
2019;1;1411737
2019;1;1411746
2019;1;1411760
2019;1;1411780
2019;1;1411785
2019;1;1411793
2019;1;1411797
2019;1;1411802
2019;1;1411803
2019;1;1411806
2019;1;1411813
2019;1;1411865
2019;1;1411870
2019;1;1411881
2019;1;1411907
2019;1;1411913
2019;1;1411918
2019;1;1411946
2019;1;1411958
2019;1;1411969
2019;1;1411982
2019;1;1411986
2019;1;1411987
2019;1;1411990
2019;1;1411994
2019;1;1411999
2019;1;1412001
2019;1;1412005
2019;1;1412022
2019;1;1412023
2019;1;1412024
2019;1;1412037
2019;1;1412039
2019;1;1412048
2019;1;1412054
2019;1;1412055
2019;1;1412078
2019;1;1412103
2019;1;1412105
2019;1;1412113
2019;1;1412122
2019;1;1412133
2019;1;1412138
2019;1;1412140
2019;1;1412142
2019;1;1412164
2019;1;1412167
2019;1;1412179
2019;1;1412184
2019;1;1412204
2019;1;1412209
2019;1;1412214
2019;1;1412231
2019;1;1412237
2019;1;1412238
2019;1;1412242
2019;1;1412254
2019;1;1412260
2019;1;1412284
2019;1;1412285
2019;1;1412289
2019;1;1412331
2019;1;1412333
2019;1;1412339
2019;1;1412347
2019;1;1412355
2019;1;1412359
2019;1;1412366
2019;1;1412380
2019;1;1412388
2019;1;1412399
2019;1;1412417
2019;1;1412421
2019;1;1412476
2019;1;1412480
2019;1;1412485
2019;1;1412504
2019;1;1412524
2019;1;1412539
2019;1;1412546
2019;1;1412548
2019;1;1412550
2019;1;1412556
2019;1;1412560
2019;1;1412565
2019;1;1412572
2019;1;1412578
2019;1;1412579
2019;1;1412580
2019;1;1412588
2019;1;1412637
2019;1;1412646
2019;1;1412657
2019;1;1412662
2019;1;1412677
2019;1;1412681
2019;1;1412692
2019;1;1412693
2019;1;1412717
2019;1;1412721
2019;1;1412734
2019;1;1412737
2019;1;1412739
2019;1;1412740
2019;1;1412741
2019;1;1412742
2019;1;1412750
2019;1;1412756
2019;1;1412760
2019;1;1412761
2019;1;1412766
2019;1;1412778
2019;1;1412785
2019;1;1412786
2019;1;1412806
2019;1;1412818
2019;1;1412829
2019;1;1412837
2019;1;1412842
2019;1;1412846
2019;1;1412859
2019;1;1412867
2019;1;1412883
2019;1;1412884
2019;1;1412885
2019;1;1412886
2019;1;1412892
2019;1;1412906
2019;1;1412909
2019;1;1412936
2019;1;1412944
2019;1;1412952
2019;1;1412960
2019;1;1412962
2019;1;1412967
2019;1;1412971
2019;1;1412975
2019;1;1412984
2019;1;1412990
2019;1;1412996
2019;1;1413009
2019;1;1413029
2019;1;1413034
2019;1;1413040
2019;1;1413042
2019;1;1413046
2019;1;1413051
2019;1;1413052
2019;1;1413062
2019;1;1413069
2019;1;1413070
2019;1;1413092
2019;1;1413101
2019;1;1413104
2019;1;1413107
2019;1;1413111
2019;1;1413115
2019;1;1413117
2019;1;1413125
2019;1;1413132
2019;1;1413151
2019;1;1413179
2019;1;1413184
2019;1;1413196
2019;1;1413197
2019;1;1413205
2019;1;1413207
2019;1;1413211
2019;1;1413215
2019;1;1413232
2019;1;1413235
2019;1;1413240
2019;1;1413251
2019;1;1413263
2019;1;1413292
2019;1;1413298
2019;1;1413302
2019;1;1413308
2019;1;1413317
2019;1;1413319
2019;1;1413326
2019;1;1413339
2019;1;1413352
2019;1;1413372
2019;1;1413373
2019;1;1413383
2019;1;1413387
2019;1;1413392
2019;1;1413395
2019;1;1413406
2019;1;1413409
2019;1;1413415
2019;1;1413421
2019;1;1413439
2019;1;1413448
2019;1;1413460
2019;1;1413470
2019;1;1413473
2019;1;1413482
2019;1;1413490
2019;1;1413519
2019;1;1413537
2019;1;1413541
2019;1;1413552
2019;1;1413555
2019;1;1413574
2019;1;1413615
2019;1;1413616
2019;1;1413624
2019;1;1413645
2019;1;1413652
2019;1;1413660
2019;1;1413665
2019;1;1413667
2019;1;1413673
2019;1;1413682
2019;1;1413687
2019;1;1413704
2019;1;1413705
2019;1;1413707
2019;1;1413711
2019;1;1413714
2019;1;1413716
2019;1;1413722
2019;1;1413724
2019;1;1413734
2019;1;1413736
2019;1;1413741
2019;1;1413745
2019;1;1413746
2019;1;1413747
2019;1;1413773
2019;1;1413774
2019;1;1413786
2019;1;1413787
2019;1;1413789
2019;1;1413807
2019;1;1413813
2019;1;1413817
2019;1;1413825
2019;1;1413830
2019;1;1413848
2019;1;1413849
2019;1;1413864
2019;1;1413884
2019;1;1413896
2019;1;1413906
2019;1;1413910
2019;1;1413912
2019;1;1413925
2019;1;1413927
2019;1;1413928
2019;1;1413937
2019;1;1413940
2019;1;1413949
2019;1;1413974
2019;1;1413979
2019;1;1413988
2019;1;1414005
2019;1;1414008
2019;1;1414014
2019;1;1414023
2019;1;1414040
2019;1;1414045
2019;1;1414066
2019;1;1414079
2019;1;1414080
2019;1;1414084
2019;1;1414116
2019;1;1414124
2019;1;1414147
2019;1;1414155
2019;1;1414165
2019;1;1414181
2019;1;1414200
2019;1;1414206
2019;1;1414213
2019;1;1414238
2019;1;1414240
2019;1;1414284
2019;1;1414285
2019;1;1414318
2019;1;1414370
2019;1;1414373
2019;1;1414374
2019;1;1414382
2019;1;1414387
2019;1;1414393
2019;1;1414407
2019;1;1414415
2019;1;1414420
2019;1;1414431
2019;1;1414432
2019;1;1414437
2019;1;1414441
2019;1;1414442
2019;1;1414457
2019;1;1414463
2019;1;1414474
2019;1;1414477
2019;1;1414481
2019;1;1414499
2019;1;1414502
2019;1;1414504
2019;1;1414513
2019;1;1414523
2019;1;1414526
2019;1;1414528
2019;1;1414531
2019;1;1414532
2019;1;1414544
2019;1;1414560
2019;1;1414574
2019;1;1414594
2019;1;1414596
2019;1;1414634
2019;1;1414641
2019;1;1414643
2019;1;1414655
2019;1;1414682
2019;1;1414686
2019;1;1414699
2019;1;1414701
2019;1;1414714
2019;1;1414718
2019;1;1414719
2019;1;1414720
2019;1;1414730
2019;1;1414778
2019;1;1414780
2019;1;1414784
2019;1;1414825
2019;1;1414835
2019;1;1414836
2019;1;1414842
2019;1;1414843
2019;1;1414851
2019;1;1414852
2019;1;1414866
2019;1;1414868
2019;1;1414869
2019;1;1414899
2019;1;1414902
2019;1;1414905
2019;1;1414948
2019;1;1414960
2019;1;1414961
2019;1;1414962
2019;1;1414967
2019;1;1414975
2019;1;1414977
2019;1;1414980
2019;1;1414981
2019;1;1414995
2019;1;1415000
2019;1;1415007
2019;1;1415032
2019;1;1415053
2019;1;1415056
2019;1;1415059
2019;1;1415071
2019;1;1415074
2019;1;1415078
2019;1;1415083
2019;1;1415086
2019;1;1415090
2019;1;1415091
2019;1;1415097
2019;1;1415102
2019;1;1415120
2019;1;1415151
2019;1;1415157
2019;1;1415169
2019;1;1415177
2019;1;1415189
2019;1;1415212
2019;1;1415227
2019;1;1415228
2019;1;1415240
2019;1;1415242
2019;1;1415245
2019;1;1415250
2019;1;1415314
2019;1;1415317
2019;1;1415318
2019;1;1415322
2019;1;1415329
2019;1;1415330
2019;1;1415333
2019;1;1415345
2019;1;1415349
2019;1;1415357
2019;1;1415371
2019;1;1415374
2019;1;1415377
2019;1;1415395
2019;1;1415405
2019;1;1415406
2019;1;1415407
2019;1;1415410
2019;1;1415423
2019;1;1415427
2019;1;1415435
2019;1;1415441
2019;1;1415457
2019;1;1415469
2019;1;1415484
2019;1;1415489
2019;1;1415492
2019;1;1415503
2019;1;1415508
2019;1;1415526
2019;1;1415527
2019;1;1415531
2019;1;1415538
2019;1;1415539
2019;1;1415549
2019;1;1415554
2019;1;1415574
2019;1;1415577
2019;1;1415593
2019;1;1415594
2019;1;1415607
2019;1;1415628
2019;1;1415631
2019;1;1415635
2019;1;1415638
2019;1;1415655
2019;1;1415659
2019;1;1415695
2019;1;1415699
2019;1;1415707
2019;1;1415714
2019;1;1415731
2019;1;1415732
2019;1;1415743
2019;1;1415753
2019;1;1415761
2019;1;1415775
2019;1;1415803
2019;1;1415825
2019;1;1415829
2019;1;1415840
2019;1;1415844
2019;1;1415846
2019;1;1415860
2019;1;1415865
2019;1;1415868
2019;1;1415876
2019;1;1415879
2019;1;1415893
2019;1;1415915
2019;1;1415937
2019;1;1415944
2019;1;1415948
2019;1;1415951
2019;1;1415962
2019;1;1415968
2019;1;1415973
2019;1;1415987
2019;1;1415995
2019;1;1416011
2019;1;1416016
2019;1;1416021
2019;1;1416032
2019;1;1416034
2019;1;1416045
2019;1;1416047
2019;1;1416053
2019;1;1416074
2019;1;1416075
2019;1;1416087
2019;1;1416117
2019;1;1416118
2019;1;1416135
2019;1;1416138
2019;1;1416147
2019;1;1416179
2019;1;1416181
2019;1;1416194
2019;1;1416200
2019;1;1416204
2019;1;1416205
2019;1;1416232
2019;1;1416265
2019;1;1416267
2019;1;1416269
2019;1;1416281
2019;1;1416292
2019;1;1416299
2019;1;1416307
2019;1;1416325
2019;1;1416340
2019;1;1416365
2019;1;1416370
2019;1;1416374
2019;1;1416383
2019;1;1416395
2019;1;1416396
2019;1;1416400
2019;1;1416404
2019;1;1416421
2019;1;1416429
2019;1;1416437
2019;1;1416441
2019;1;1416463
2019;1;1416472
2019;1;1416481
2019;1;1416517
2019;1;1416523
2019;1;1416525
2019;1;1416529
2019;1;1416546
2019;1;1416550
2019;1;1416551
2019;1;1416553
2019;1;1416565
2019;1;1416566
2019;1;1416570
2019;1;1416578
2019;1;1416596
2019;1;1416605
2019;1;1416611
2019;1;1416613
2019;1;1416645
2019;1;1416649
2019;1;1416668
2019;1;1416670
2019;1;1416672
2019;1;1416680
2019;1;1416690
2019;1;1416691
2019;1;1416696
2019;1;1416715
2019;1;1416728
2019;1;1416742
2019;1;1416754
2019;1;1416763
2019;1;1416772
2019;1;1416793
2019;1;1416794
2019;1;1416795
2019;1;1416812
2019;1;1416822
2019;1;1416823
2019;1;1416829
2019;1;1416831
2019;1;1416833
2019;1;1416844
2019;1;1416848
2019;1;1416852
2019;1;1416854
2019;1;1416859
2019;1;1416864
2019;1;1416872
2019;1;1416875
2019;1;1416878
2019;1;1416879
2019;1;1416895
2019;1;1416902
2019;1;1416906
2019;1;1416915
2019;1;1416920
2019;1;1416941
2019;1;1416949
2019;1;1416971
2019;1;1416985
2019;1;1416991
2019;1;1416992
2019;1;1416995
2019;1;1417002
2019;1;1417010
2019;1;1417041
2019;1;1417044
2019;1;1417045
2019;1;1417051
2019;1;1417060
2019;1;1417077
2019;1;1417092
2019;1;1417093
2019;1;1417105
2019;1;1417106
2019;1;1417108
2019;1;1417109
2019;1;1417112
2019;1;1417118
2019;1;1417130
2019;1;1417138
2019;1;1417144
2019;1;1417149
2019;1;1417159
2019;1;1417160
2019;1;1417178
2019;1;1417183
2019;1;1417198
2019;1;1417217
2019;1;1417218
2019;1;1417219
2019;1;1417227
2019;1;1417247
2019;1;1417271
2019;1;1417279
2019;1;1417288
2019;1;1417291
2019;1;1417294
2019;1;1417298
2019;1;1417302
2019;1;1417305
2019;1;1417320
2019;1;1417324
2019;1;1417340
2019;1;1417351
2019;1;1417358
2019;1;1417360
2019;1;1417361
2019;1;1417371
2019;1;1417381
2019;1;1417397
2019;1;1417406
2019;1;1417431
2019;1;1417444
2019;1;1417459
2019;1;1417463
2019;1;1417465
2019;1;1417470
2019;1;1417471
2019;1;1417494
2019;1;1417501
2019;1;1417505
2019;1;1417510
2019;1;1417516
2019;1;1417522
2019;1;1417553
2019;1;1417560
2019;1;1417568
2019;1;1417571
2019;1;1417579
2019;1;1417598
2019;1;1417607
2019;1;1417608
2019;1;1417609
2019;1;1417612
2019;1;1417654
2019;1;1417656
2019;1;1417670
2019;1;1417682
2019;1;1417687
2019;1;1417690
2019;1;1417693
2019;1;1417698
2019;1;1417705
2019;1;1417727
2019;1;1417734
2019;1;1417739
2019;1;1417740
2019;1;1417756
2019;1;1417825
2019;1;1417827
2019;1;1417835
2019;1;1417838
2019;1;1417869
2019;1;1417892
2019;1;1417898
2019;1;1417909
2019;1;1417922
2019;1;1417936
2019;1;1417938
2019;1;1417959
2019;1;1417975
2019;1;1417979
2019;1;1417990
2019;1;1418003
2019;1;1418010
2019;1;1418013
2019;1;1418028
2019;1;1418030
2019;1;1418041
2019;1;1418052
2019;1;1418057
2019;1;1418071
2019;1;1418074
2019;1;1418081
2019;1;1418092
2019;1;1418095
2019;1;1418107
2019;1;1418136
2019;1;1418152
2019;1;1418162
2019;1;1418172
2019;1;1418178
2019;1;1418179
2019;1;1418202
2019;1;1418216
2019;1;1418223
2019;1;1418227
2019;1;1418243
2019;1;1418249
2019;1;1418250
2019;1;1418258
2019;1;1418277
2019;1;1418294
2019;1;1418307
2019;1;1418336
2019;1;1418352
2019;1;1418355
2019;1;1418368
2019;1;1418388
2019;1;1418397
2019;1;1418402
2019;1;1418419
2019;1;1418434
2019;1;1418436
2019;1;1418440
2019;1;1418447
2019;1;1418481
2019;1;1418485
2019;1;1418512
2019;1;1418523
2019;1;1418528
2019;1;1418539
2019;1;1418541
2019;1;1418542
2019;1;1418558
2019;1;1418578
2019;1;1418582
2019;1;1418585
2019;1;1418591
2019;1;1418612
2019;1;1418616
2019;1;1418635
2019;1;1418641
2019;1;1418642
2019;1;1418652
2019;1;1418663
2019;1;1418664
2019;1;1418666
2019;1;1418669
2019;1;1418671
2019;1;1418674
2019;1;1418675
2019;1;1418712
2019;1;1418719
2019;1;1418720
2019;1;1418726
2019;1;1418733
2019;1;1418740
2019;1;1418742
2019;1;1418746
2019;1;1418750
2019;1;1418764
2019;1;1418767
2019;1;1418768
2019;1;1418773
2019;1;1418801
2019;1;1418805
2019;1;1418836
2019;1;1418845
2019;1;1418854
2019;1;1418866
2019;1;1418868
2019;1;1418879
2019;1;1418881
2019;1;1418896
2019;1;1418900
2019;1;1418918
2019;1;1418960
2019;1;1418961
2019;1;1418964
2019;1;1418966
2019;1;1418978
2019;1;1418985
2019;1;1418990
2019;1;1418991
2019;1;1418994
2019;1;1418999
2019;1;1419026
2019;1;1419036
2019;1;1419052
2019;1;1419055
2019;1;1419065
2019;1;1419075
2019;1;1419077
2019;1;1419079
2019;1;1419094
2019;1;1419102
2019;1;1419129
2019;1;1419132
2019;1;1419143
2019;1;1419157
2019;1;1419166
2019;1;1419176
2019;1;1419195
2019;1;1419196
2019;1;1419198
2019;1;1419231
2019;1;1419252
2019;1;1419260
2019;1;1419269
2019;1;1419277
2019;1;1419292
2019;1;1419295
2019;1;1419301
2019;1;1419303
2019;1;1419309
2019;1;1419335
2019;1;1419349
2019;1;1419350
2019;1;1419352
2019;1;1419354
2019;1;1419360
2019;1;1419361
2019;1;1419372
2019;1;1419374
2019;1;1419396
2019;1;1419399
2019;1;1419417
2019;1;1419420
2019;1;1419436
2019;1;1419443
2019;1;1419447
2019;1;1419449
2019;1;1419458
2019;1;1419466
2019;1;1419467
2019;1;1419469
2019;1;1419481
2019;1;1419493
2019;1;1419494
2019;1;1419498
2019;1;1419511
2019;1;1419513
2019;1;1419541
2019;1;1419552
2019;1;1419555
2019;1;1419559
2019;1;1419567
2019;1;1419568
2019;1;1419569
2019;1;1419579
2019;1;1419580
2019;1;1419581
2019;1;1419585
2019;1;1419587
2019;1;1419588
2019;1;1419590
2019;1;1419596
2019;1;1419597
2019;1;1419600
2019;1;1419615
2019;1;1419633
2019;1;1419641
2019;1;1419654
2019;1;1419664
2019;1;1419670
2019;1;1419708
2019;1;1419712
2019;1;1419716
2019;1;1419718
2019;1;1419724
2019;1;1419730
2019;1;1419746
2019;1;1419747
2019;1;1419776
2019;1;1419780
2019;1;1419784
2019;1;1419799
2019;1;1419803
2019;1;1419808
2019;1;1419826
2019;1;1419830
2019;1;1419842
2019;1;1419866
2019;1;1419873
2019;1;1419886
2019;1;1419898
2019;1;1419901
2019;1;1419909
2019;1;1419926
2019;1;1419927
2019;1;1419932
2019;1;1419937
2019;1;1419940
2019;1;1419945
2019;1;1419960
2019;1;1419967
2019;1;1419969
2019;1;1419981
2019;1;1419982
2019;1;1419998
2019;1;1420001
2019;1;1420021
2019;1;1420035
2019;1;1420072
2019;1;1420084
2019;1;1420085
2019;1;1420092
2019;1;1420107
2019;1;1420108
2019;1;1420123
2019;1;1420137
2019;1;1420141
2019;1;1420143
2019;1;1420153
2019;1;1420164
2019;1;1420171
2019;1;1420179
2019;1;1420185
2019;1;1420189
2019;1;1420191
2019;1;1420202
2019;1;1420204
2019;1;1420209
2019;1;1420210
2019;1;1420212
2019;1;1420226
2019;1;1420249
2019;1;1420250
2019;1;1420253
2019;1;1420259
2019;1;1420266
2019;1;1420280
2019;1;1420290
2019;1;1420299
2019;1;1420337
2019;1;1420339
2019;1;1420344
2019;1;1420357
2019;1;1420364
2019;1;1420390
2019;1;1420397
2019;1;1420399
2019;1;1420415
2019;1;1420422
2019;1;1420423
2019;1;1420433
2019;1;1420443
2019;1;1420457
2019;1;1420473
2019;1;1420479
2019;1;1420481
2019;1;1420511
2019;1;1420523
2019;1;1420530
2019;1;1420543
2019;1;1420546
2019;1;1420558
2019;1;1420563
2019;1;1420568
2019;1;1420575
2019;1;1420599
2019;1;1420603
2019;1;1420614
2019;1;1420618
2019;1;1420621
2019;1;1420623
2019;1;1420632
2019;1;1420634
2019;1;1420640
2019;1;1420676
2019;1;1420678
2019;1;1420687
2019;1;1420697
2019;1;1420700
2019;1;1420720
2019;1;1420738
2019;1;1420743
2019;1;1420754
2019;1;1420765
2019;1;1420802
2019;1;1420810
2019;1;1420820
2019;1;1420826
2019;1;1420845
2019;1;1420851
2019;1;1420861
2019;1;1420880
2019;1;1420886
2019;1;1420890
2019;1;1420925
2019;1;1420933
2019;1;1420936
2019;1;1420966
2019;1;1420985
2019;1;1420986
2019;1;1420993
2019;1;1420996
2019;1;1421002
2019;1;1421022
2019;1;1421038
2019;1;1421049
2019;1;1421067
2019;1;1421086
2019;1;1421098
2019;1;1421118
2019;1;1421131
2019;1;1421133
2019;1;1421143
2019;1;1421151
2019;1;1421172
2019;1;1421179
2019;1;1421185
2019;1;1421186
2019;1;1421187
2019;1;1421192
2019;1;1421208
2019;1;1421214
2019;1;1421237
2019;1;1421243
2019;1;1421244
2019;1;1421246
2019;1;1421249
2019;1;1421250
2019;1;1421255
2019;1;1421257
2019;1;1421260
2019;1;1421274
2019;1;1421275
2019;1;1421288
2019;1;1421293
2019;1;1421328
2019;1;1421332
2019;1;1421340
2019;1;1421343
2019;1;1421345
2019;1;1421349
2019;1;1421352
2019;1;1421362
2019;1;1421370
2019;1;1421401
2019;1;1421405
2019;1;1421408
2019;1;1421414
2019;1;1421453
2019;1;1421455
2019;1;1421471
2019;1;1421473
2019;1;1421493
2019;1;1421495
2019;1;1421496
2019;1;1421504
2019;1;1421507
2019;1;1421515
2019;1;1421519
2019;1;1421547
2019;1;1421551
2019;1;1421556
2019;1;1421588
2019;1;1421601
2019;1;1421611
2019;1;1421613
2019;1;1421618
2019;1;1421634
2019;1;1421645
2019;1;1421656
2019;1;1421665
2019;1;1421668
2019;1;1421671
2019;1;1421691
2019;1;1421693
2019;1;1421696
2019;1;1421698
2019;1;1421703
2019;1;1421705
2019;1;1421708
2019;1;1421709
2019;1;1421717
2019;1;1421721
2019;1;1421734
2019;1;1421742
2019;1;1421765
2019;1;1421774
2019;1;1421781
2019;1;1421782
2019;1;1421793
2019;1;1421796
2019;1;1421797
2019;1;1421798
2019;1;1421799
2019;1;1421808
2019;1;1421816
2019;1;1421826
2019;1;1421831
2019;1;1421846
2019;1;1421854
2019;1;1421855
2019;1;1421857
2019;1;1421860
2019;1;1421878
2019;1;1421887
2019;1;1421889
2019;1;1421891
2019;1;1421902
2019;1;1421911
2019;1;1421917
2019;1;1421918
2019;1;1421924
2019;1;1421929
2019;1;1421930
2019;1;1421932
2019;1;1421940
2019;1;1421968
2019;1;1421970
2019;1;1421978
2019;1;1421998
2019;1;1421999
2019;1;1422007
2019;1;1422012
2019;1;1422024
2019;1;1422026
2019;1;1422036
2019;1;1422047
2019;1;1422051
2019;1;1422073
2019;1;1422081
2019;1;1422088
2019;1;1422106
2019;1;1422117
2019;1;1422149
2019;1;1422173
2019;1;1422175
2019;1;1422199
2019;1;1422225
2019;1;1422231
2019;1;1422238
2019;1;1422265
2019;1;1422276
2019;1;1422278
2019;1;1422280
2019;1;1422282
2019;1;1422290
2019;1;1422317
2019;1;1422320
2019;1;1422330
2019;1;1422340
2019;1;1422347
2019;1;1422359
2019;1;1422367
2019;1;1422368
2019;1;1422370
2019;1;1422384
2019;1;1422395
2019;1;1422400
2019;1;1422412
2019;1;1422417
2019;1;1422430
2019;1;1422434
2019;1;1422455
2019;1;1422456
2019;1;1422499
2019;1;1422503
2019;1;1422516
2019;1;1422517
2019;1;1422518
2019;1;1422529
2019;1;1422537
2019;1;1422538
2019;1;1422560
2019;1;1422568
2019;1;1422578
2019;1;1422589
2019;1;1422602
2019;1;1422607
2019;1;1422612
2019;1;1422644
2019;1;1422648
2019;1;1422652
2019;1;1422654
2019;1;1422656
2019;1;1422674
2019;1;1422687
2019;1;1422713
2019;1;1422715
2019;1;1422737
2019;1;1422750
2019;1;1422755
2019;1;1422757
2019;1;1422767
2019;1;1422798
2019;1;1422802
2019;1;1422807
2019;1;1422820
2019;1;1422823
2019;1;1422828
2019;1;1422834
2019;1;1422842
2019;1;1422848
2019;1;1422853
2019;1;1422854
2019;1;1422857
2019;1;1422874
2019;1;1422879
2019;1;1422923
2019;1;1422932
2019;1;1422936
2019;1;1422937
2019;1;1422944
2019;1;1422948
2019;1;1422971
2019;1;1422986
2019;1;1422989
2019;1;1423007
2019;1;1423008
2019;1;1423018
2019;1;1423024
2019;1;1423059
2019;1;1423067
2019;1;1423087
2019;1;1423109
2019;1;1423113
2019;1;1423123
2019;1;1423125
2019;1;1423152
2019;1;1423158
2019;1;1423163
2019;1;1423173
2019;1;1423181
2019;1;1423194
2019;1;1423201
2019;1;1423220
2019;1;1423235
2019;1;1423238
2019;1;1423239
2019;1;1423246
2019;1;1423249
2019;1;1423267
2019;1;1423279
2019;1;1423292
2019;1;1423296
2019;1;1423302
2019;1;1423305
2019;1;1423322
2019;1;1423323
2019;1;1423331
2019;1;1423333
2019;1;1423350
2019;1;1423353
2019;1;1423374
2019;1;1423379
2019;1;1423381
2019;1;1423384
2019;1;1423390
2019;1;1423406
2019;1;1423428
2019;1;1423434
2019;1;1423446
2019;1;1423448
2019;1;1423454
2019;1;1423456
2019;1;1423489
2019;1;1423491
2019;1;1423496
2019;1;1423520
2019;1;1423546
2019;1;1423558
2019;1;1423575
2019;1;1423577
2019;1;1423585
2019;1;1423589
2019;1;1423595
2019;1;1423614
2019;1;1423616
2019;1;1423631
2019;1;1423642
2019;1;1423661
2019;1;1423666
2019;1;1423681
2019;1;1423689
2019;1;1423704
2019;1;1423709
2019;1;1423730
2019;1;1423735
2019;1;1423747
2019;1;1423748
2019;1;1423751
2019;1;1423753
2019;1;1423757
2019;1;1423767
2019;1;1423790
2019;1;1423793
2019;1;1423811
2019;1;1423817
2019;1;1423824
2019;1;1423832
2019;1;1423835
2019;1;1423852
2019;1;1423853
2019;1;1423860
2019;1;1423873
2019;1;1423887
2019;1;1423889
2019;1;1423895
2019;1;1423901
2019;1;1423911
2019;1;1423930
2019;1;1423948
2019;1;1423952
2019;1;1423957
2019;1;1423962
2019;1;1423965
2019;1;1423970
2019;1;1423972
2019;1;1423974
2019;1;1423981
2019;1;1423987
2019;1;1424003
2019;1;1424009
2019;1;1424015
2019;1;1424021
2019;1;1424034
2019;1;1424059
2019;1;1424065
2019;1;1424093
2019;1;1424099
2019;1;1424152
2019;1;1424155
2019;1;1424160
2019;1;1424196
2019;1;1424204
2019;1;1424211
2019;1;1424217
2019;1;1424233
2019;1;1424235
2019;1;1424248
2019;1;1424250
2019;1;1424276
2019;1;1424284
2019;1;1424316
2019;1;1424326
2019;1;1424330
2019;1;1424344
2019;1;1424348
2019;1;1424355
2019;1;1424357
2019;1;1424358
2019;1;1424359
2019;1;1424382
2019;1;1424403
2019;1;1424404
2019;1;1424421
2019;1;1424422
2019;1;1424434
2019;1;1424443
2019;1;1424460
2019;1;1424473
2019;1;1424490
2019;1;1424493
2019;1;1424505
2019;1;1424530
2019;1;1424545
2019;1;1424551
2019;1;1424552
2019;1;1424554
2019;1;1424560
2019;1;1424563
2019;1;1424576
2019;1;1424577
2019;1;1424599
2019;1;1424612
2019;1;1424624
2019;1;1424630
2019;1;1424641
2019;1;1424666
2019;1;1424676
2019;1;1424682
2019;1;1424684
2019;1;1424690
2019;1;1424697
2019;1;1424704
2019;1;1424746
2019;1;1424776
2019;1;1424781
2019;1;1424782
2019;1;1424784
2019;1;1424788
2019;1;1424796
2019;1;1424814
2019;1;1424816
2019;1;1424823
2019;1;1424849
2019;1;1424851
2019;1;1424866
2019;1;1424888
2019;1;1424891
2019;1;1424892
2019;1;1424908
2019;1;1424912
2019;1;1424919
2019;1;1424939
2019;1;1424964
2019;1;1424965
2019;1;1424978
2019;1;1424980
2019;1;1424981
2019;1;1424986
2019;1;1424995
2019;1;1425004
2019;1;1425012
2019;1;1425033
2019;1;1425062
2019;1;1425068
2019;1;1425076
2019;1;1425081
2019;1;1425086
2019;1;1425088
2019;1;1425097
2019;1;1425099
2019;1;1425107
2019;1;1425108
2019;1;1425109
2019;1;1425110
2019;1;1425117
2019;1;1425123
2019;1;1425125
2019;1;1425126
2019;1;1425136
2019;1;1425156
2019;1;1425166
2019;1;1425176
2019;1;1425177
2019;1;1425198
2019;1;1425199
2019;1;1425206
2019;1;1425208
2019;1;1425225
2019;1;1425260
2019;1;1425277
2019;1;1425280
2019;1;1425291
2019;1;1425302
2019;1;1425307
2019;1;1425329
2019;1;1425350
2019;1;1425354
2019;1;1425379
2019;1;1425383
2019;1;1425386
2019;1;1425395
2019;1;1425397
2019;1;1425419
2019;1;1425427
2019;1;1425437
2019;1;1425464
2019;1;1425482
2019;1;1425495
2019;1;1425521
2019;1;1425541
2019;1;1425554
2019;1;1425556
2019;1;1425577
2019;1;1425589
2019;1;1425601
2019;1;1425605
2019;1;1425606
2019;1;1425610
2019;1;1425622
2019;1;1425632
2019;1;1425648
2019;1;1425656
2019;1;1425672
2019;1;1425688
2019;1;1425698
