"dir";"type_point";"npp";"nph";"type_res";"nom_site"
DIRSO;nouveau;"25-46-180-1-213T";"251801213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-214T";"251811214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-216T";"251811216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-218T";"251811218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-222T";"251811222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-224T";"251811224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-181-1-226T";"251811226";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-182-1-213T";"251821213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-182-1-225T";"251821225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-183-1-212T";"251831212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-183-1-214T";"251831214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-183-1-216T";"251831216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-183-1-218T";"251831218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-183-1-222T";"251831222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-184-1-211T";"251841211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-185-1-216T";"251851216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-185-1-218T";"251851218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-185-1-220T";"251851220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-186-1-213T";"251861213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-186-1-217T";"251861217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-186-1-221T";"251861221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-187-1-214T";"251871214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-187-1-216T";"251871216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-187-1-218T";"251871218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-187-1-220T";"251871220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-187-1-222T";"251871222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-188-1-221T";"251881221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-189-1-218T";"251891218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-189-1-220T";"251891220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-190-1-215T";"251901215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-190-1-217T";"251901217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-190-1-219T";"251901219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-191-1-212T";"251911212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-191-1-214T";"251911214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-191-1-220T";"251911220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-191-1-232T";"251911232";réserve naturelle nationale;Géologique du Lot
DIRSO;nouveau;"25-46-192-1-213T";"251921213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-193-1-210T";"251931210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-193-1-212T";"251931212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-193-1-218T";"251931218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-194-1-213T";"251941213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-194-1-215T";"251941215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-195-1-214T";"251951214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-46-195-1-216T";"251951216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-65-160-1-289T";"251601289";réserve naturelle régionale;Massif du Pibeste-Aoulhet
DIRSO;nouveau;"25-65-161-1-290T";"251611290";réserve naturelle régionale;Massif du Pibeste-Aoulhet
DIRSO;nouveau;"25-87-167-1-196T";"251671196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-87-171-1-196T";"251711196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-87-172-1-193T";"251721193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-87-173-1-194T";"251731194";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;nouveau;"25-87-176-1-193T";"251761193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-139-1-211T";"201391211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-142-1-212T";"201421212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-143-1-213T";"201431213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-145-1-209T";"201451209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-145-1-215T";"201451215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-147-1-207T";"201471207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-148-1-202T";"201481202";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-149-1-211T";"201491211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-151-1-203T";"201511203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-16-152-1-202T";"201521202";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-136-1-218T";"201361218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-137-1-217T";"201371217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-137-1-219T";"201371219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-139-1-217T";"201391217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-139-1-219T";"201391219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-140-1-214T";"201401214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-140-1-220T";"201401220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-141-1-219T";"201411219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-142-1-216T";"201421216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-142-1-220T";"201421220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-143-1-217T";"201431217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-143-1-219T";"201431219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-144-1-216T";"201441216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-17-144-1-218T";"201441218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-173-1-197T";"201731197";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-174-1-204T";"201741204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-175-1-199T";"201751199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-175-1-203T";"201751203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-176-1-200T";"201761200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-176-1-204T";"201761204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-176-1-206T";"201761206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-177-1-193T";"201771193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-177-1-199T";"201771199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-179-1-199T";"201791199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-179-1-201T";"201791201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-180-1-192T";"201801192";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-180-1-198T";"201801198";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-180-1-200T";"201801200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-180-1-204T";"201801204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-181-1-199T";"201811199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-181-1-203T";"201811203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-182-1-188T";"201821188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-182-1-200T";"201821200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-182-1-208T";"201821208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-183-1-193T";"201831193";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-183-1-201T";"201831201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-183-1-203T";"201831203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-183-1-205T";"201831205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-184-1-188T";"201841188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-184-1-194T";"201841194";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-184-1-196T";"201841196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-184-1-202T";"201841202";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-184-1-204T";"201841204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-189T";"201851189";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-185-1-191T";"201851191";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-185-1-193T";"201851193";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-185-1-195T";"201851195";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-199T";"201851199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-201T";"201851201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-203T";"201851203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-205T";"201851205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-185-1-209T";"201851209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-186-1-188T";"201861188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-186-1-192T";"201861192";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-186-1-196T";"201861196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-186-1-204T";"201861204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-187-1-187T";"201871187";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-187-1-193T";"201871193";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-187-1-199T";"201871199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-187-1-201T";"201871201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-187-1-203T";"201871203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-187-1-207T";"201871207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-187-1-209T";"201871209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-188-1-188T";"201881188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-188-1-190T";"201881190";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-188-1-194T";"201881194";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-188-1-196T";"201881196";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-188-1-198T";"201881198";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-188-1-200T";"201881200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-188-1-204T";"201881204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-188-1-206T";"201881206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-188-1-208T";"201881208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-189-1-185T";"201891185";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-189-1-187T";"201891187";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-189-1-189T";"201891189";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-189-1-191T";"201891191";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-189-1-193T";"201891193";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-189-1-197T";"201891197";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-189-1-205T";"201891205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-189-1-209T";"201891209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-190-1-184T";"201901184";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-190-1-188T";"201901188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-190-1-192T";"201901192";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-190-1-200T";"201901200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-185T";"201911185";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-191-1-187T";"201911187";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-191-1-189T";"201911189";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-191-1-193T";"201911193";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-191-1-195T";"201911195";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-197T";"201911197";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-199T";"201911199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-201T";"201911201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-203T";"201911203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-191-1-205T";"201911205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-192-1-184T";"201921184";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-192-1-194T";"201921194";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-192-1-196T";"201921196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-192-1-200T";"201921200";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-192-1-204T";"201921204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-193-1-187T";"201931187";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-193-1-191T";"201931191";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-193-1-193T";"201931193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-193-1-199T";"201931199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-193-1-201T";"201931201";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-193-1-205T";"201931205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-193-1-207T";"201931207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-194-1-188T";"201941188";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-194-1-192T";"201941192";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-194-1-196T";"201941196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-194-1-208T";"201941208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-181T";"201951181";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-195-1-189T";"201951189";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-195-1-193T";"201951193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-195T";"201951195";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-197T";"201951197";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-199T";"201951199";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-195-1-201T";"201951201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-203T";"201951203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-205T";"201951205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-195-1-207T";"201951207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-196-1-188T";"201961188";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-196-1-190T";"201961190";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-196-1-202T";"201961202";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-196-1-204T";"201961204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-197-1-183T";"201971183";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-197-1-185T";"201971185";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-19-197-1-189T";"201971189";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-197-1-195T";"201971195";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-197-1-207T";"201971207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-198-1-188T";"201981188";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-198-1-190T";"201981190";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-198-1-192T";"201981192";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-199-1-187T";"201991187";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-199-1-189T";"201991189";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-200-1-186T";"202001186";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-19-200-1-188T";"202001188";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-23-191-1-181T";"201911181";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-193-1-181T";"201931181";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-194-1-180T";"201941180";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-194-1-182T";"201941182";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-196-1-178T";"201961178";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-196-1-180T";"201961180";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-23-197-1-179T";"201971179";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-146-1-216T";"201461216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-147-1-215T";"201471215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-147-1-217T";"201471217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-148-1-216T";"201481216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-148-1-218T";"201481218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-148-1-220T";"201481220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-149-1-215T";"201491215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-149-1-217T";"201491217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-149-1-223T";"201491223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-149-1-225T";"201491225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-150-1-216T";"201501216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-150-1-220T";"201501220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-150-1-224T";"201501224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-150-1-227T";"201501227";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-151-1-215T";"201511215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-151-1-219T";"201511219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-151-1-223T";"201511223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-152-1-214T";"201521214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-153-1-203T";"201531203";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-153-1-207T";"201531207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-153-1-209T";"201531209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-153-1-213T";"201531213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-153-1-215T";"201531215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-153-1-221T";"201531221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-154-1-208T";"201541208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-154-1-220T";"201541220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-155-1-213T";"201551213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-155-1-215T";"201551215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-155-1-217T";"201551217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-202T";"201561202";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-156-1-204T";"201561204";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-156-1-206T";"201561206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-208T";"201561208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-216T";"201561216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-218T";"201561218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-220T";"201561220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-156-1-222T";"201561222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-205T";"201571205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-207T";"201571207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-211T";"201571211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-213T";"201571213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-219T";"201571219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-221T";"201571221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-157-1-223T";"201571223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-158-1-200T";"201581200";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-158-1-204T";"201581204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-158-1-208T";"201581208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-158-1-220T";"201581220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-158-1-224T";"201581224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-203T";"201591203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-207T";"201591207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-209T";"201591209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-211T";"201591211";réserve biosphère;Bassin de la Dordogne (zone de transition)
