OBJECTID,DEP,DEPB,CYCCARTE,TFIFN,FAO2,NUM_DEP,ZPOPCODE,CODE_ONF,FREQUENCY,SUM_Shape_Area
9972,44,44,3,CRR,1,56,1,,1,3.245425919612546
9973,44,44,3,CSH,1,44,1,,1,4702611.196255761200000
9974,44,44,3,CSH,1,44,1,1O,1,4892814.727222327100000
9975,44,44,3,CSH,1,44,2,,1,25512.579038933851000
9976,44,44,3,CXH,1,44,1,,1,2842459.750794202100000
9977,44,44,3,CXH,1,44,1,2O,1,253988.144620889190000
9978,44,44,3,CXH,1,44,2,,1,329129.541975183410000
9979,44,44,3,CYH,1,44,1,,1,3779167.097620271100000
9980,44,44,3,CYH,1,44,2,,1,379459.965250271370000
9981,44,44,3,FR,1,44,1,,1,11364199.915791515000000
9982,44,44,3,FR,1,44,1,1O,1,3222132.390355152500000
9983,44,44,3,FR,1,44,1,2O,1,368755.741857874790000
9984,44,44,3,FR,1,44,2,,1,1548500.095966469500000
9985,44,44,3,FR,1,49,2,,1,2.794713867317114
9986,44,44,3,FR,1,56,1,,1,6.775458368286532
9987,44,44,3,HFX,1,35,1,,1,2.126277436094735
9988,44,44,3,HFX,1,44,1,,1,69098784.109767035000000
9989,44,44,3,HFX,1,44,1,2O,1,513970.584124606390000
9990,44,44,3,HFX,1,44,2,,1,11833676.291086968000000
9991,44,44,3,HFX,1,44,2,2O,1,18795.700137900909000
9992,44,44,3,HFX,1,49,1,,1,20.896803187709079
9993,44,44,3,HFX,1,49,2,,1,0.307566287968576
9994,44,44,3,HFX,1,56,1,,1,3.155425425932809
9995,44,44,3,HFX,1,56,2,,1,0.048234220305069
9996,44,44,3,HFX,1,85,1,,1,8.118637398910016
9997,44,44,3,HFY,1,35,1,,1,0.372745376907062
9998,44,44,3,HFY,1,35,2,,1,0.467015308341488
9999,44,44,3,HFY,1,44,1,,1,42105460.358106844000000
10000,44,44,3,HFY,1,44,1,2O,1,202912.708128319120000
10001,44,44,3,HFY,1,44,2,,1,8253785.343716083100000
10002,44,44,3,HFY,1,44,2,2O,1,23892.010608830140000
10003,44,44,3,HFY,1,49,1,,1,0.304322530873693
10004,44,44,3,HFY,1,56,1,,1,0.930014964958555
10005,44,44,3,HFY,1,85,1,,1,0.373845662221255
10006,44,44,3,HFZ,1,35,1,,1,12.644001500986516
10007,44,44,3,HFZ,1,35,2,,1,0.254856748575935
10008,44,44,3,HFZ,1,44,1,,1,33356679.204650383000000
10009,44,44,3,HFZ,1,44,1,2O,1,77743.401114024542000
10010,44,44,3,HFZ,1,44,2,,1,5273684.112629545900000
10011,44,44,3,HFZ,1,49,1,,1,0.664760854362551
10012,44,44,3,HFZ,1,56,1,,1,6.647628061860055
10013,44,44,3,MR,1,35,1,,1,7.735627051260963
10014,44,44,3,MR,1,44,1,,1,31133341.048468776000000
10015,44,44,3,MR,1,44,1,1O,1,341313.959239848070000
10016,44,44,3,MR,1,44,1,2O,1,232125.376829471150000
10017,44,44,3,MR,1,44,2,,1,4871583.674071341800000
10018,44,44,3,MR,1,49,1,,1,1.285034405270551
10019,44,44,3,MR,1,56,1,,1,3.595627119874620
10020,44,44,3,MR,1,56,2,,1,10.010104273804700
10021,44,44,3,MR,1,85,1,,1,2.990054770920738
10022,44,44,3,QF,1,35,1,,1,0.465157981641649
10023,44,44,3,QF,1,44,1,,1,42452137.012057021000000
10024,44,44,3,QF,1,44,1,2O,1,196142.357134728980000
10025,44,44,3,QF,1,44,2,,1,6463553.189809182700000
10026,44,44,3,QF,1,49,1,,1,13.292846840298765
10027,44,44,3,QF,1,56,2,,1,0.615008933517592
10028,44,44,3,QF,1,85,1,,1,5.864995938497727
10029,44,44,3,WF,3,35,1,,1,0.547024558428799
10030,44,44,3,WF,3,44,1,,1,33586200.957129359000000
10031,44,44,3,WF,3,44,1,2O,1,122904.836878048500000
10032,44,44,3,WF,3,44,2,,1,4936709.388697118500000
10033,44,44,3,WF,3,49,1,,1,4.512989773298957
10034,44,44,3,WF,3,56,1,,1,8.231719809303952
10035,44,44,3,WR,3,44,1,,1,774162.120409383550000
10036,44,44,3,WR,3,44,1,2O,1,51399.125031011252000
10037,44,44,3,WR,3,56,1,,1,0.207074240416123
10038,45,45,3,00,0,18,1,,1,62.299809812321278
10039,45,45,3,00,0,18,1,2O,1,1.322429914510849
10040,45,45,3,00,0,18,2,,1,3.622559649076363
10041,45,45,3,00,0,28,1,,1,2.597766715668435
10042,45,45,3,00,0,41,1,,1,68.099241451279298
10043,45,45,3,00,0,41,2,,1,5.742017245182014
10044,45,45,3,00,0,45,1,,1,3983484859.214932900000000
10045,45,45,3,00,0,45,1,1O,1,1535820.209581786300000
10046,45,45,3,00,0,45,1,2M,1,8058719.206372823600000
10047,45,45,3,00,0,45,1,2O,1,287904.759343049140000
10048,45,45,3,00,0,45,2,,1,849292912.132830140000000
10049,45,45,3,00,0,45,2,1O,1,92404.526821621330000
10050,45,45,3,00,0,45,2,2M,1,165921.589334523130000
10051,45,45,3,00,0,45,2,2O,1,46760.681544170540000
10052,45,45,3,00,0,58,1,,1,29.906762380481545
10053,45,45,3,00,0,58,2,,1,0.526526644653275
10054,45,45,3,00,0,77,1,,1,47.377874566400678
10055,45,45,3,00,0,77,2,,1,31.033303781650620
10056,45,45,3,00,0,89,1,,1,141.775072875148230
10057,45,45,3,00,0,89,2,,1,53.328707700765108
10058,45,45,3,00,0,91,1,,1,24.527568152738816
10059,45,45,3,00,0,91,2,,1,13.914210376849192
10060,45,45,3,30,3,18,2,,1,0.070909836106728
10061,45,45,3,30,3,41,1,,1,0.686907188841678
10062,45,45,3,30,3,45,1,,1,37809006.228992954000000
10063,45,45,3,30,3,45,1,1O,1,86828.464112793328000
10064,45,45,3,30,3,45,1,2O,1,141.180981336636480
10065,45,45,3,30,3,45,2,,1,6618992.127210031300000
10066,45,45,3,40,4,41,1,,1,4.556161344889654
10067,45,45,3,40,4,45,1,,1,25539798.278637476000000
10068,45,45,3,40,4,45,1,1O,1,54291.788796444023000
10069,45,45,3,40,4,45,1,2M,1,944883.661817673590000
10070,45,45,3,40,4,45,2,,1,7573463.723608808600000
10071,45,45,3,40,4,89,1,,1,0.587260097791520
10072,45,45,3,50,5,45,2,,1,16974172.270301975000000
10073,45,45,3,50,5,45,2,1O,1,190.243488228838740
10074,45,45,3,50,5,45,2,2O,1,67302.676924368032000
10075,45,45,3,50,5,77,2,,1,1.336617783466847
10076,45,45,3,AAA,1,18,1,,1,2.879837834217142
10077,45,45,3,AAA,1,45,1,,1,23636449.078722388000000
10078,45,45,3,AAA,1,45,1,1O,1,61606059.448419698000000
10079,45,45,3,AAA,1,45,1,2O,1,460700.262642103420000
10080,45,45,3,AAA,1,45,2,,1,6018051.907112161600000
10081,45,45,3,AAA,1,45,2,1O,1,1881360.355636539900000
10082,45,45,3,AAA,1,45,2,2O,1,7.974518802938796
10083,45,45,3,AAA,1,58,1,,1,10.517999805384534
10084,45,45,3,AAA,1,89,1,,1,13.936277780966204
10085,45,45,3,AAJ,1,45,1,,1,6905810.894377376900000
10086,45,45,3,AAJ,1,45,1,1O,1,28949444.780743625000000
10087,45,45,3,AAJ,1,45,1,2O,1,211990.781281456000000
10088,45,45,3,AAJ,1,45,2,,1,1229564.082284841500000
10089,45,45,3,AAJ,1,45,2,1O,1,2112160.894189206000000
10090,45,45,3,AAJ,1,45,2,2O,1,1671.901705339483700
10091,45,45,3,AAJ,1,89,1,,1,4.326854774526280
10092,45,45,3,AFA,1,45,1,,1,2282745.585937500000000
10093,45,45,3,AFA,1,45,1,1O,1,672243.243337916210000
10094,45,45,3,AFA,1,45,2,,1,1118585.020492684600000
10095,45,45,3,AFA,1,45,2,2O,1,14350.370264867812000
10096,45,45,3,AFJ,1,45,1,,1,970178.735295806310000
10097,45,45,3,AFJ,1,45,1,1O,1,147882.712392259560000
10098,45,45,3,AFJ,1,45,2,,1,291065.921875000000000
10099,45,45,3,CNA,1,41,1,,1,2.839258176085375
10100,45,45,3,CNA,1,41,1,1O,1,4.306979994596633
10101,45,45,3,CNA,1,45,1,,1,33559679.163024649000000
10102,45,45,3,CNA,1,45,1,1O,1,24124003.429587521000000
10103,45,45,3,CNA,1,45,1,2M,1,17545.112011131056000
10104,45,45,3,CNA,1,45,1,2O,1,171454.286444073250000
10105,45,45,3,CNA,1,45,2,,1,8503094.426401587200000
10106,45,45,3,CNA,1,45,2,1O,1,1605579.606287823500000
10107,45,45,3,CNA,1,89,1,,1,7.592905371985743
10108,45,45,3,CNJ,1,18,1,,1,1.430252348374609
10109,45,45,3,CNJ,1,41,1,,1,2.109564025522269
10110,45,45,3,CNJ,1,41,2,,1,0.900229050991588
10111,45,45,3,CNJ,1,45,1,,1,11118384.543159425000000
10112,45,45,3,CNJ,1,45,1,1O,1,3635491.821901296300000
10113,45,45,3,CNJ,1,45,2,,1,2214816.760213622800000
10114,45,45,3,CNJ,1,45,2,1O,1,340253.869912881990000
10115,45,45,3,CPA,1,18,1,,1,0.951087715073047
10116,45,45,3,CPA,1,41,1,,1,2.321934192773719
10117,45,45,3,CPA,1,45,1,,1,9796312.477368976900000
10118,45,45,3,CPA,1,45,1,1O,1,8811505.603868445400000
10119,45,45,3,CPA,1,45,1,2O,1,70930.608554589489000
10120,45,45,3,CPA,1,45,2,,1,3781552.821066595100000
10121,45,45,3,CPA,1,45,2,1O,1,12900.085230985022000
10122,45,45,3,CPA,1,45,2,2M,1,645.065893056222310
10123,45,45,3,CPJ,1,45,1,,1,677333.335995121860000
10124,45,45,3,CPJ,1,45,1,1O,1,1134599.512681737800000
10125,45,45,3,CPJ,1,45,2,,1,115226.875000000000000
10126,45,45,3,CRA,1,45,1,,1,2789677.526076965000000
10127,45,45,3,CRA,1,45,1,1O,1,3323188.926934326500000
10128,45,45,3,CRA,1,45,2,,1,715494.540914847170000
10129,45,45,3,CRA,1,45,2,1O,1,265505.348638763880000
10130,45,45,3,CRA,1,45,2,2O,1,51.584545820865515
10131,45,45,3,CRJ,1,45,1,,1,327033.414062500000000
10132,45,45,3,CRJ,1,45,2,,1,51461.437500000000000
10133,45,45,3,CSA,1,18,1,,1,0.057458254427232
10134,45,45,3,CSA,1,41,1,,1,14.641944136183442
10135,45,45,3,CSA,1,41,2,,1,5.850752913584850
10136,45,45,3,CSA,1,45,1,,1,55610767.772888422000000
10137,45,45,3,CSA,1,45,1,1O,1,68095249.212818265000000
10138,45,45,3,CSA,1,45,1,2M,1,137845.993246173250000
10139,45,45,3,CSA,1,45,1,2O,1,564232.954766165120000
10140,45,45,3,CSA,1,45,2,,1,7124620.402494782600000
10141,45,45,3,CSA,1,45,2,1O,1,1901975.197199981700000
10142,45,45,3,CSA,1,45,2,2O,1,123712.444671541860000
10143,45,45,3,CSJ,1,45,1,,1,728416.741192741320000
10144,45,45,3,CSJ,1,45,1,1O,1,6963705.313775009500000
10145,45,45,3,CSJ,1,45,2,,1,126754.752770673350000
10146,45,45,3,CSJ,1,45,2,1O,1,487494.119334656920000
10147,45,45,3,FR,1,41,1,,1,25.096716470440729
10148,45,45,3,FR,1,45,1,,1,22126293.334250305000000
10149,45,45,3,FR,1,45,1,1O,1,52137725.680596612000000
10150,45,45,3,FR,1,45,1,2M,1,8606.201218292091700
10151,45,45,3,FR,1,45,1,2O,1,629359.631066026630000
10152,45,45,3,FR,1,45,2,,1,4298567.184117505300000
10153,45,45,3,FR,1,45,2,1O,1,1944849.730056580400000
10154,45,45,3,FR,1,45,2,2O,1,6818.815421616486700
10155,45,45,3,HFW,1,18,1,,1,70.565803902347270
10156,45,45,3,HFW,1,18,2,,1,1.153843262176455
10157,45,45,3,HFW,1,28,1,,1,0.040310240120555
10158,45,45,3,HFW,1,41,1,,1,58.451142496484266
10159,45,45,3,HFW,1,41,1,1O,1,1.214696592564920
10160,45,45,3,HFW,1,41,2,,1,39.268491069392027
10161,45,45,3,HFW,1,45,1,,2,669130013.597000480000000
10162,45,45,3,HFW,1,45,1,1O,1,59963627.759104550000000
10163,45,45,3,HFW,1,45,1,2M,1,32209.024493037396000
10164,45,45,3,HFW,1,45,1,2O,1,3047556.765004162200000
10165,45,45,3,HFW,1,45,2,,1,136009645.957965370000000
10166,45,45,3,HFW,1,45,2,1O,1,3520473.851892551400000
10167,45,45,3,HFW,1,45,2,2O,1,661823.552842433330000
10168,45,45,3,HFW,1,58,1,,1,21.728648428207464
10169,45,45,3,HFW,1,58,2,,1,3.221347232534754
10170,45,45,3,HFW,1,77,1,,1,22.876502909094214
10171,45,45,3,HFW,1,77,2,,1,19.167284877249109
10172,45,45,3,HFW,1,89,1,,1,67.757892048762926
10173,45,45,3,HFW,1,89,2,,1,11.121039509858633
10174,45,45,3,HFW,1,91,1,,1,3.914368449992350
10175,45,45,3,HFW,1,91,2,,1,2.713366252524296
10176,45,45,3,HFZ,1,18,1,,1,0.664467512397662
10177,45,45,3,HFZ,1,18,2,,1,0.915656335799159
10178,45,45,3,HFZ,1,41,1,,1,2.411404728623793
10179,45,45,3,HFZ,1,45,1,,1,55484775.084680580000000
10180,45,45,3,HFZ,1,45,1,1O,1,39383905.362692207000000
10181,45,45,3,HFZ,1,45,1,2M,1,170388.154206871810000
10182,45,45,3,HFZ,1,45,1,2O,1,543091.457493997180000
10183,45,45,3,HFZ,1,45,2,,1,11424028.653314790000000
10184,45,45,3,HFZ,1,45,2,1O,1,2314051.655160313500000
10185,45,45,3,HFZ,1,45,2,2O,1,52205.731996352384000
10186,45,45,3,HFZ,1,89,1,,1,49.243492797502974
10187,45,45,3,HFZ,1,89,2,,1,13.165841261914817
10188,45,45,3,MR,1,18,1,,1,20.288797259819660
10189,45,45,3,MR,1,18,1,2O,1,0.141080778020115
10190,45,45,3,MR,1,41,1,,1,46.616195074313431
10191,45,45,3,MR,1,41,1,1O,1,1.014844952938873
10192,45,45,3,MR,1,41,2,,1,2.264212194580468
10193,45,45,3,MR,1,45,1,,1,125737556.794167830000000
10194,45,45,3,MR,1,45,1,1O,1,14575132.143929593000000
10195,45,45,3,MR,1,45,1,2M,1,80.653279903563515
10196,45,45,3,MR,1,45,1,2O,1,738271.714425612940000
10197,45,45,3,MR,1,45,2,,1,16228695.075416408000000
10198,45,45,3,MR,1,45,2,1O,1,817520.915861992400000
10199,45,45,3,MR,1,45,2,2O,1,38581.702712508093000
10200,45,45,3,MR,1,91,1,,1,1.573612287145124
10201,45,45,3,QF,1,18,1,,1,19.855693596835518
10202,45,45,3,QF,1,18,1,2O,1,0.435223877175304
10203,45,45,3,QF,1,28,1,,1,0.678548505286017
10204,45,45,3,QF,1,41,1,,1,42.704634942252632
10205,45,45,3,QF,1,41,1,1O,1,2.609040176291512
10206,45,45,3,QF,1,41,2,,1,10.929850987727713
10207,45,45,3,QF,1,45,1,,1,210376354.940364030000000
10208,45,45,3,QF,1,45,1,1O,1,2063145.804550479600000
10209,45,45,3,QF,1,45,1,2M,1,108320.124247438680000
10210,45,45,3,QF,1,45,1,2O,1,443200.001692777030000
10211,45,45,3,QF,1,45,2,,1,43913411.422889531000000
10212,45,45,3,QF,1,45,2,1O,1,232478.964797897320000
10213,45,45,3,QF,1,45,2,2O,1,87711.313602084047000
10214,45,45,3,QF,1,58,1,,1,7.082469407346025
10215,45,45,3,QF,1,77,1,,1,18.903766664723744
10216,45,45,3,QF,1,77,2,,1,0.548662318597295
10217,45,45,3,QF,1,89,2,,1,8.031895859543189
10218,45,45,3,QF,1,91,1,,1,1.433711319862466
10219,46,46,4,00,0,12,1,,1,95.746675452754630
10220,46,46,4,00,0,12,2,,1,25.113806168049667
10221,46,46,4,00,0,15,1,,1,24.441626440725202
10222,46,46,4,00,0,19,1,,1,23.286853451589366
10223,46,46,4,00,0,19,2,,1,3.393967786475759
10224,46,46,4,00,0,24,1,,1,57.182705725870349
10225,46,46,4,00,0,24,2,,1,14.855804714566169
10226,46,46,4,00,0,46,1,,2,2410410568.453735400000000
10227,46,46,4,00,0,46,1,1O,1,159324.056513421240000
10228,46,46,4,00,0,46,1,2M,1,77158.482447883289000
10229,46,46,4,00,0,46,1,2O,1,318713.816452179220000
10230,46,46,4,00,0,46,2,,2,205613887.843453650000000
10231,46,46,4,00,0,46,2,2O,1,60065.818533156140000
10232,46,46,4,00,0,47,1,,1,22.217884114398458
10233,46,46,4,00,0,47,2,,1,6.144956118167936
10234,46,46,4,00,0,82,1,,1,234.405756224202290
10235,46,46,4,00,0,82,1,2M,1,3.318668428354179
10236,46,46,4,00,0,82,2,,1,33.984794148690760
10237,46,46,4,11,1,15,1,,1,1.036096851087962
10238,46,46,4,11,1,46,1,,1,11042861.859113410000000
10239,46,46,4,11,1,46,1,1O,1,2197.011848601746400
10240,46,46,4,11,1,46,1,2O,1,45211.441267302391000
10241,46,46,4,11,1,46,2,,1,1949541.724011688500000
10242,46,46,4,31,3,46,1,,1,5934449.271879239900000
10243,46,46,4,31,3,46,2,,1,1225941.871366125500000
10244,46,46,4,44,4,46,1,,1,103242952.184304420000000
10245,46,46,4,44,4,46,1,1O,1,496605.831305454540000
10246,46,46,4,44,4,46,1,2M,1,153309.000499087970000
10247,46,46,4,44,4,46,1,2O,1,182754.462967134230000
10248,46,46,4,44,4,46,2,,1,2043027.360112413300000
10249,46,46,4,44,4,82,1,,1,84.952260724043953
10250,46,46,4,44,4,82,1,2M,1,0.170878781317469
10251,46,46,4,46,4,46,1,,1,55110203.443582959000000
10252,46,46,4,46,4,46,1,2M,1,67894.500825919371000
10253,46,46,4,46,4,46,2,,1,1196078.885282036800000
10254,46,46,4,46,4,46,2,2O,1,7.463974365949229
10255,46,46,4,46,4,47,1,,1,0.813480452371221
10256,46,46,4,46,4,82,1,,1,3.003399372897185
10257,46,46,4,50,5,46,2,,2,4138529.804314837800000
10258,46,46,4,50,5,46,2,2O,1,19431.768029354160000
10259,46,46,4,50,5,47,2,,1,0.423477115220578
10260,46,46,4,50,5,82,2,,1,2.920396722529283
10261,46,46,4,AB,1,46,1,,1,4199481.565725929100000
10262,46,46,4,AB,1,46,2,,1,118017.847187425940000
10263,46,46,4,AB,1,82,1,,1,0.670779098361252
10264,46,46,4,AF,1,24,1,,1,0.677614402449781
10265,46,46,4,AF,1,46,1,,1,34418500.091428563000000
10266,46,46,4,AF,1,46,1,1O,1,36959.312500000000000
10267,46,46,4,AF,1,46,1,2O,1,449383.145198700720000
10268,46,46,4,AF,1,46,2,,1,1834862.913438598900000
10269,46,46,4,AF,1,82,1,,1,0.255294257952322
10270,46,46,4,CP,1,12,1,,1,1.649032146573859
10271,46,46,4,CP,1,15,1,,1,2.862567335703966
10272,46,46,4,CP,1,24,1,,1,2.161594282870811
10273,46,46,4,CP,1,24,2,,1,0.310661726471114
10274,46,46,4,CP,1,46,1,,1,28171389.425676160000000
10275,46,46,4,CP,1,46,1,1O,1,621563.764337263190000
10276,46,46,4,CP,1,46,1,2O,1,4700893.962686521900000
10277,46,46,4,CP,1,46,2,,1,4899138.207948874700000
10278,46,46,4,CP,1,46,2,2O,1,415805.311010839240000
10279,46,46,4,CP,1,47,1,,1,1.509689669996319
10280,46,46,4,CP,1,82,1,,1,2.747405978729401
10281,46,46,4,CR,1,12,1,,1,3.188089146068027
10282,46,46,4,CR,1,15,1,,1,1.045607003144226
10283,46,46,4,CR,1,19,1,,1,7.239720572288171
10284,46,46,4,CR,1,46,1,,1,24802030.016750611000000
10285,46,46,4,CR,1,46,1,1O,1,1875442.819528315200000
10286,46,46,4,CR,1,46,1,2O,1,3056195.673285968600000
10287,46,46,4,CR,1,46,2,,1,1604342.539489674600000
10288,46,46,4,CR,1,82,2,,1,1.159424596433382
10289,46,46,4,FF,1,46,1,,1,3122775.181305725100000
10290,46,46,4,FF,1,46,2,,1,999656.251108243250000
10291,46,46,4,FR,1,46,1,,1,2542440.092831318700000
10292,46,46,4,FR,1,46,1,2O,1,2532.790930925480100
10293,46,46,4,FR,1,46,2,,1,70165.221962455194000
10294,46,46,4,HB,1,19,1,,1,0.335899263137781
10295,46,46,4,HB,1,24,1,,1,2.804632772329625
10296,46,46,4,HB,1,46,1,,2,92253022.007396877000000
10297,46,46,4,HB,1,46,1,1O,1,252.985992276445020
10298,46,46,4,HB,1,46,1,2O,1,12268.269312007333000
10299,46,46,4,HB,1,46,2,,1,7897954.148419640000000
10300,46,46,4,HB,1,47,1,,1,4.544679380969180
10301,46,46,4,HB,1,82,1,,1,13.854262366807344
10302,46,46,4,HF,1,12,1,,1,4.554083593819087
10303,46,46,4,HF,1,12,2,,1,2.382035926180220
10304,46,46,4,HF,1,15,1,,1,30.065059002727025
10305,46,46,4,HF,1,19,1,,1,9.814984568845679
10306,46,46,4,HF,1,19,2,,1,0.241147441554919
10307,46,46,4,HF,1,24,1,,1,6.695105282218806
10308,46,46,4,HF,1,24,2,,1,0.151564170966153
10309,46,46,4,HF,1,46,1,,2,323053895.398601230000000
10310,46,46,4,HF,1,46,1,1O,1,33380.089545775460000
10311,46,46,4,HF,1,46,1,2O,1,821915.118921803890000
10312,46,46,4,HF,1,46,2,,1,22052589.136284746000000
10313,46,46,4,HF,1,47,1,,1,4.298780951306906
10314,46,46,4,HF,1,82,1,,1,8.931246443077271
10315,46,46,4,MR,1,12,1,,1,0.565089908480427
10316,46,46,4,MR,1,15,1,,1,2.815472401142949
10317,46,46,4,MR,1,19,1,,1,6.005787412946914
10318,46,46,4,MR,1,24,1,,1,30.162268065719505
10319,46,46,4,MR,1,24,2,,1,0.416856689136833
10320,46,46,4,MR,1,46,1,,2,110595400.678090970000000
10321,46,46,4,MR,1,46,1,1O,1,1262870.149707899700000
10322,46,46,4,MR,1,46,1,2O,1,898335.020595713870000
10323,46,46,4,MR,1,46,2,,1,17072768.126411453000000
10324,46,46,4,MR,1,47,1,,1,2.344645944983552
10325,46,46,4,MR,1,82,1,,1,2.103955141431247
10326,46,46,4,QF,1,12,1,,1,18.404039645634356
10327,46,46,4,QF,1,12,2,,1,2.545511439501314
10328,46,46,4,QF,1,15,1,,1,0.911599720983948
10329,46,46,4,QF,1,19,1,,1,14.635162578069073
10330,46,46,4,QF,1,19,2,,1,0.507290387176909
10331,46,46,4,QF,1,24,1,,1,65.364000471171877
10332,46,46,4,QF,1,24,2,,1,2.201445555849788
10333,46,46,4,QF,1,46,1,,2,1350968653.267305600000000
10334,46,46,4,QF,1,46,1,1O,1,169848.955414118860000
10335,46,46,4,QF,1,46,1,2M,1,2856338.034420506100000
10336,46,46,4,QF,1,46,1,2O,1,1073983.840803802900000
10337,46,46,4,QF,1,46,2,,1,70496563.576862246000000
10338,46,46,4,QF,1,46,2,2O,1,18804.971534457654000
10339,46,46,4,QF,1,47,1,,1,14.587914511350125
10340,46,46,4,QF,1,47,2,,1,3.201091147609890
10341,46,46,4,QF,1,82,1,,1,89.619824948681497
10342,46,46,4,QF,1,82,1,2M,1,19.659999336628292
10343,46,46,4,QF,1,82,2,,1,10.297576878009032
10344,46,46,4,WF,3,12,1,,1,3.107537555998594
10345,46,46,4,WF,3,19,1,,1,0.683906412729925
10346,46,46,4,WF,3,24,1,,1,3.466903270534829
10347,46,46,4,WF,3,46,1,,1,294331374.888945640000000
10348,46,46,4,WF,3,46,1,1O,1,793738.118486681250000
10349,46,46,4,WF,3,46,1,2M,1,208902.690846119480000
10350,46,46,4,WF,3,46,1,2O,1,398218.488818695240000
10351,46,46,4,WF,3,46,2,,1,9610481.200189609100000
10352,46,46,4,WF,3,46,2,2O,1,15169.165289063772000
10353,46,46,4,WF,3,82,1,,1,12.276973494990223
10354,46,46,4,WF,3,82,1,2M,1,5.789396725067530
10355,46,46,4,WR,3,46,1,,1,2954215.032521655800000
10356,46,46,4,WR,3,46,1,1O,1,666655.926257431860000
10357,46,46,4,WR,3,46,2,,1,497380.626629161820000
10358,46,46,4,WR,3,47,2,,1,0.216076951770205
10359,47,47,4,00,0,24,1,,1,18.969366292172246
10360,47,47,4,00,0,24,2,,1,14.052640814201688
10361,47,47,4,00,0,32,1,,1,136.870831889995600
10362,47,47,4,00,0,32,2,,1,124.391337553797770
10363,47,47,4,00,0,33,1,,1,35.222038689789592
10364,47,47,4,00,0,33,2,,1,52.197089447480721
10365,47,47,4,00,0,40,1,,1,90.124253211576772
10366,47,47,4,00,0,46,1,,1,21.658457746155740
10367,47,47,4,00,0,46,2,,1,3.087323351983407
10368,47,47,4,00,0,47,1,,2,2178102480.594368000000000
10369,47,47,4,00,0,47,1,1O,1,117029.071844723630000
10370,47,47,4,00,0,47,1,2M,1,121557.698147261940000
10371,47,47,4,00,0,47,1,2O,1,113564.780990457190000
10372,47,47,4,00,0,47,2,,2,1908977911.603776000000000
10373,47,47,4,00,0,47,2,2O,1,315869.095737017570000
10374,47,47,4,00,0,82,1,,1,118.425427672466880
10375,47,47,4,00,0,82,2,,1,72.705523108956825
10376,47,47,4,11,1,47,1,,1,3886650.883368718400000
10377,47,47,4,11,1,47,1,2O,1,5084.819355812268400
10378,47,47,4,11,1,47,2,,1,2209991.031074565400000
10379,47,47,4,44,4,47,1,,1,2910374.061167157300000
10380,47,47,4,44,4,47,2,,1,1293531.876200998400000
10381,47,47,4,44,4,47,2,2O,1,13685.369187028631000
10382,47,47,4,46,4,47,1,,1,3392239.822341529700000
10383,47,47,4,46,4,47,2,,1,4705006.136946926800000
10384,47,47,4,50,5,32,2,,1,4.476937812944235
10385,47,47,4,50,5,33,2,,1,3.239001140821768
10386,47,47,4,50,5,40,1,,1,2.281956123973515
10387,47,47,4,50,5,47,1,,1,2458387.583577391200000
10388,47,47,4,50,5,47,1,1O,1,8319.119323333561600
10389,47,47,4,50,5,47,2,,1,54024769.695921466000000
10390,47,47,4,50,5,82,2,,1,0.485505759524373
10391,47,47,4,AA,1,33,2,,1,4.302341401983995
10392,47,47,4,AA,1,47,1,,1,17953324.852720920000000
10393,47,47,4,AA,1,47,1,1O,1,1333702.090380084000000
10394,47,47,4,AA,1,47,2,,1,4875211.717390827800000
10395,47,47,4,AF,1,47,1,,1,1641941.639302419500000
10396,47,47,4,AF,1,47,2,,1,3335091.616650524500000
10397,47,47,4,AF,1,82,2,,1,1.094757658096756
10398,47,47,4,CMH,1,32,2,,1,8.982495581962620
10399,47,47,4,CMH,1,33,1,,1,7.819424550683834
10400,47,47,4,CMH,1,40,1,,1,1.943489153287374
10401,47,47,4,CMH,1,47,1,,1,9731887.947845241100000
10402,47,47,4,CMH,1,47,1,1O,1,355959.342046945940000
10403,47,47,4,CMH,1,47,1,2O,1,147455.006530764950000
10404,47,47,4,CMH,1,47,2,,1,4189615.815585367400000
10405,47,47,4,CMJ,1,24,1,,1,0.505863420030778
10406,47,47,4,CMJ,1,33,1,,1,12.733527691593061
10407,47,47,4,CMJ,1,33,1,2O,1,0.021642465118935
10408,47,47,4,CMJ,1,40,1,,1,114.550284671046910
10409,47,47,4,CMJ,1,40,1,2O,1,2.631230755866620
10410,47,47,4,CMJ,1,47,1,,1,114307147.946012410000000
10411,47,47,4,CMJ,1,47,1,1O,1,8153577.416196920000000
10412,47,47,4,CMJ,1,47,1,2O,1,740016.796452891780000
10413,47,47,4,CMJ,1,47,2,,1,6992248.097297261500000
10414,47,47,4,CMJ,1,47,2,2O,1,60539.063736434306000
10415,47,47,4,CMM,1,24,1,,1,0.300675590046922
10416,47,47,4,CMM,1,24,2,,1,1.065679255931627
10417,47,47,4,CMM,1,33,1,,1,12.683634369484304
10418,47,47,4,CMM,1,33,1,2O,1,1.273502039077812
10419,47,47,4,CMM,1,33,2,,1,23.240668806969008
10420,47,47,4,CMM,1,40,1,,1,68.612280703505732
10421,47,47,4,CMM,1,47,1,,1,167089115.432270320000000
10422,47,47,4,CMM,1,47,1,1O,1,2075728.009427823800000
10423,47,47,4,CMM,1,47,1,2O,1,640829.512484912290000
