npp;idp;a;campagne;espar;ess;fr;c13;d13;htot;hdec;gtot;ir5;typdom;age13;clad;ori;lib;gest;dc;sver;lign1;lign2;clexpo;cai40;cailloux;htext;text1;text2;prof1;prof2;pent2;affroc;humus;roche;topo;pro_nm;xl;yl;zp;regn;ser_86;greco
14-44-085-1-139R;931699;5;2019;2;2;F;1.696;0.0539853566967709;17.1;3.2;0.2288979123943086;0.02580;;;54;1;2;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
14-44-085-1-139R;931699;8;2019;2;2;F;1.364;0.04341746847546905;17.5;3.1;0.14805356750134946;0.01660;;;43;1;2;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
14-44-085-1-139R;931699;9;2019;21C;21;F;0.717;0.02282281883937779;14.8;4.8;0.04090990276958469;0.00970;;;23;0;2;1;4;3;10;7;;X;X;2;5;7;4;9;0;X;31;230;0;4;366989;6751270;60;441;A22;A
14-44-092-1-159R;969138;1;2019;17C;17;F;0.964;0.030685073028117422;12.1;2.3;0.07395102599776299;0.01710;0;48;31;0;2;0;0;4;8;9;;0;0;2;4;8;3;6;0;X;50;230;0;4;366946;6684413;17;492;A30;A
14-44-092-3-159R;934665;1;2019;25M;25;F;0.251;0.007989578143213147;7.6;1.8;0.0050134602848662495;0.03800;0;7;8;0;2;0;0;4;9;9;;X;X;1;;8;;9;0;X;50;230;0;4;366950;6684863;14;444;A30;A
14-44-092-3-159R;934665;3;2019;24;24;F;0.254;0.008085071109068283;10.3;3.6;0.00513402015425836;0.02450;1;8;8;0;2;0;0;4;9;9;;X;X;1;;8;;9;0;X;50;230;0;4;366950;6684863;14;444;A30;A
14-47-151-3-240R;971971;1;2019;51;51;R;0.278;0.00884901483590938;4.5;1.8;0.00615006531095702;0.03850;0;5;9;1;2;2;0;2;0;3;4;0;0;1;;4;;9;6;X;99;230;4;4;460404;6381666;58;334;F23;F
14-47-151-3-240R;971971;2;2019;51;51;R;0.298;0.009485634608276963;5.9;2.7;0.007066797783166336;0.04500;0;5;10;1;2;2;0;2;0;3;4;0;0;1;;4;;9;6;X;99;230;4;4;460404;6381666;58;334;F23;F
14-47-173-2-237R;960862;3;2019;17C;17;F;0.393;0.012509578527022974;12.9;5.6;0.012290660902800073;0.01730;0;15;12;1;2;0;0;5;3;6;3;0;0;1;;7;;7;12;X;45;330;4;4;529269;6368720;129;823;F40;F
14-47-173-2-237R;960862;5;2019;17C;17;F;0.253;0.008053240120449905;10.7;3.1;0.005093674376184564;0.01850;0;18;8;0;2;0;0;5;3;6;3;0;0;1;;7;;7;12;X;45;330;4;4;529269;6368720;129;823;F40;F
14-48-238-1-214R;964001;4;2019;49SN;49;F;0.282;0.008976338790382897;4.2;1.6;0.006328318847219942;0.00350;;;9;0;0;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;5;2019;49SN;49;F;0.424;0.013496339174192726;5.5;1.4;0.014306119524644287;0.00480;;;13;0;0;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;6;2019;17C;17;F;0.484;0.015406198491295469;8.3;2.4;0.01864150017446752;0.01600;;;15;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;7;2019;23AB;23;F;0.718;0.022854649827996173;11.3;1.9;0.04102409644125313;0.00300;;;23;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;8;2019;63;63;R;1.789;0.05694563863828016;28.8;27.3;0.254689368809708;0.00350;;;57;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;9;2019;63;63;R;1.597;0.05083408882355137;29.2;27.9;0.20295509962802888;0.00560;;;51;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;10;2019;54;54;R;1.208;0.03845183425100192;19.7;18.2;0.11612453943802577;0.00260;1;111;39;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;12;2019;63;63;R;1.874;0.05965127267084238;23.6;12.0;0.27946621246289655;0.00120;0;122;60;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;13;2019;54;54;R;1.020;0.032467608390746645;15.8;12.5;0.08279240139640395;0.00650;;;32;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-48-238-1-214R;964001;14;2019;17C;17;F;0.249;0.007925916165976387;7.9;2.5;0.004933882813320301;0.01020;;;8;1;2;0;0;5;8;8;3;2;2;1;;4;;5;42;2;31;110;9;4;746151;6370433;1122;485;G70;G
14-49-098-4-137R;966950;1;2019;2;2;F;1.251;0.03982056676159221;16.7;2.1;0.12453882254687966;0.02700;0;28;40;1;2;1;0;5;4;9;3;3;3;1;;4;;5;18;X;40;230;2;4;407666;6744282;37;441;A22;A
14-49-098-4-137R;966950;3;2019;2;2;F;0.745;0.023714086520692405;13.7;6.2;0.0441674861447896;0.02560;0;22;24;1;2;1;0;5;4;9;3;3;3;1;;4;;5;18;X;40;230;2;4;407666;6744282;37;441;A22;A
14-49-099-1-141R;908267;1;2019;3;3;F;0.254;0.008085071109068283;6.4;1.6;0.00513402015425836;0.02640;;;8;1;2;1;0;2;7;6;;3;3;1;;4;;5;0;X;40;230;0;4;406264;6730764;38;441;A22;A
14-51-196-1-052T;900447;1;2019;25B;25;F;0.834;0.026547044507728143;14.4;4.4;0.055350587798613175;0.05800;0;9;26;0;2;0;0;4;4;6;;0;0;1;;H;;9;0;X;80;310;8;4;787484;6897836;90;514;B43;B
14-53-100-1-117R;946573;1;2019;19;19;F;0.421;0.013400846208337588;11.3;5.1;0.014104390634275312;0.04350;0;7;13;1;2;;0;;4;7;;X;X;2;7;5;3;9;0;X;31;230;0;4;434242;6801612;140;533;A13;A
14-53-100-1-117R;946573;2;2019;19;19;F;0.429;0.01365549411728462;11.5;5.9;0.014645517440787756;0.04300;0;7;14;1;2;;0;;4;7;;X;X;2;7;5;3;9;0;X;31;230;0;4;434242;6801612;140;533;A13;A
14-53-102-3-118R;923663;1;2019;25R;25;F;0.988;0.03144901675495852;12.0;9.0;0.07767907138474754;0.02250;0;28;32;1;2;0;0;4;8;6;;X;X;2;4;8;3;6;0;X;30;110;7;4;438856;6796759;116;533;A13;A
14-53-102-3-118R;923663;2;2019;2;2;F;1.850;0.058887328944001276;24.5;6.2;0.2723538963660059;0.01520;;;59;1;2;0;0;4;8;6;;X;X;2;4;8;3;6;0;X;30;110;7;4;438856;6796759;116;533;A13;A
14-53-102-3-118R;923663;4;2019;25R;25;F;0.780;0.024828171122335672;12.0;8.0;0.04841493368855457;0.02050;0;17;25;1;2;0;0;4;8;6;;X;X;2;4;8;3;6;0;X;30;110;7;4;438856;6796759;116;533;A13;A
14-53-102-3-118R;923663;5;2019;25R;25;F;0.251;0.007989578143213147;10.0;2.5;0.0050134602848662495;0.00770;;;8;0;0;0;0;4;8;6;;X;X;2;4;8;3;6;0;X;30;110;7;4;438856;6796759;116;533;A13;A
14-53-107-1-128R;915578;2;2019;3;3;F;0.240;0.007639437268410976;5.6;1.7;0.0045836623610465855;0.02170;0;6;8;1;2;2;0;2;4;9;1;1;2;1;;5;;4;6;X;31;230;5;4;443736;6761843;65;533;A22;A
14-53-107-1-128R;915578;3;2019;3;3;F;0.284;0.009040000767619656;6.1;1.7;0.006418400545009956;0.02970;0;7;9;1;2;2;0;2;4;9;1;1;2;1;;5;;4;6;X;31;230;5;4;443736;6761843;65;533;A22;A
14-53-108-4-126R;932588;4;2019;3;3;F;0.302;0.00961295856275048;8.1;2.0;0.0072577837148766105;0.01820;0;8;10;1;2;2;0;6;3;7;;1;1;1;;6;;3;0;X;31;230;0;4;448465;6766398;73;533;A22;A
14-53-108-4-126R;932588;5;2019;3;3;F;0.237;0.007543944302555839;6.5;1.7;0.004469786999264334;0.02030;0;6;8;1;2;2;0;6;3;7;;1;1;1;;6;;3;0;X;31;230;0;4;448465;6766398;73;533;A22;A
14-56-066-1-147R;904472;1;2019;4;4;F;1.328;0.042271552885207404;19.4;5.6;0.14034155557888858;0.04400;0;24;42;1;2;1;0;6;9;9;;1;1;1;;4;;9;0;X;30;230;0;4;302046;6746620;73;565;A21;A
14-56-066-1-147R;904472;2;2019;4;4;F;1.949;0.0620385968172208;21.2;2.5;0.3022830629919084;0.03200;0;38;62;1;2;1;0;6;9;9;;1;1;1;;4;;9;0;X;30;230;0;4;302046;6746620;73;565;A21;A
14-58-189-1-118R;963287;1;2019;24;24;F;0.295;0.009390141642421825;11.0;5.7;0.006925229461286097;0.02920;0;9;10;0;2;0;0;4;10;10;;3;3;1;;4;;5;3;X;50;506;0;4;698908;6708036;235;89B;B51;B
14-58-189-1-118R;963287;4;2019;25M;25;F;0.237;0.007543944302555839;8.9;1.9;0.004469786999264334;0.02260;1;7;8;0;2;0;0;4;10;10;;3;3;1;;4;;5;3;X;50;506;0;4;698908;6708036;235;89B;B51;B
14-58-203-1-128R;935971;1;2019;9;9;F;1.856;0.059078314875711545;16.3;2.3;0.2741233810233016;0.00850;0;60;59;1;2;1;0;4;4;5;3;2;2;1;;9;;3;11;X;31;330;4;4;730697;6663591;353;582;B53;B
14-59-134-1-006T;926012;1;2019;25B;25;F;0.423;0.013464508185574346;9.5;6.2;0.01423871740624487;0.02450;0;23;13;1;2;0;0;4;4;7;;X;X;1;;1;;9;0;X;45;333;8;4;649707;7098852;5;591;B21;B
14-59-134-1-006T;926012;2;2019;25B;25;F;0.800;0.025464790894703257;11.5;5.8;0.050929581789406514;0.03700;0;18;25;1;2;0;0;4;4;7;;X;X;1;;1;;9;0;X;45;333;8;4;649707;7098852;5;591;B21;B
14-59-155-1-017R;978998;1;2019;24;24;F;0.427;0.013591832140047862;14.1;5.2;0.014509280809501092;0.02600;0;9;14;1;2;1;0;5;2;10;;X;X;2;6;9;4;9;0;X;50;230;0;4;700907;7044550;31;594;B21;B
14-59-155-1-017R;978998;2;2019;24;24;F;1.382;0.04399042627059987;26.1;7.3;0.15198692276492257;0.01500;;;44;1;2;1;0;5;2;10;;X;X;2;6;9;4;9;0;X;50;230;0;4;700907;7044550;31;594;B21;B
14-59-155-1-017R;978998;3;2019;24;24;F;0.284;0.009040000767619656;12.8;3.4;0.006418400545009956;0.01050;;;9;1;2;1;0;5;2;10;;X;X;2;6;9;4;9;0;X;50;230;0;4;700907;7044550;31;594;B21;B
14-59-155-1-017R;978998;6;2019;24;24;F;0.861;0.027406481200424375;16.9;3.5;0.05899245078391347;0.02200;0;11;27;1;2;1;0;5;2;10;;X;X;2;6;9;4;9;0;X;50;230;0;4;700907;7044550;31;594;B21;B
14-59-155-1-017R;978998;8;2019;24;24;F;2.537;0.0807552181248277;28.9;9.3;0.5121899709567197;0.01350;;;81;1;2;1;0;5;2;10;;X;X;2;6;9;4;9;0;X;50;230;0;4;700907;7044550;31;594;B21;B
14-59-168-3-015R;907243;6;2019;22M;22;F;0.321;0.01021774734649968;8.1;2.8;0.008199742245565994;0.04750;1;6;10;1;2;2;0;6;2;10;;X;X;1;;9;;9;0;X;40;330;8;4;741982;7037117;17;595;B21;B
14-59-168-3-015R;907243;7;2019;12V;12;F;0.378;0.012032113697747288;12.1;6.1;0.011370347444371189;0.03950;0;7;12;1;2;2;0;6;2;10;;X;X;1;;9;;9;0;X;40;330;8;4;741982;7037117;17;595;B21;B
14-59-168-3-015R;907243;8;2019;15P;15;F;0.349;0.011109015027814296;10.7;3.5;0.009692615611767973;0.03450;;;11;1;2;2;0;6;2;10;;X;X;1;;9;;9;0;X;40;330;8;4;741982;7037117;17;595;B21;B
14-59-168-3-015R;907243;11;2019;13G;13;F;0.434;0.013814649060376516;11.4;5.3;0.01498889423050852;0.03450;;;14;1;2;2;0;6;2;10;;X;X;1;;9;;9;0;X;40;330;8;4;741982;7037117;17;595;B21;B
14-61-106-1-104R;936997;1;2019;74J;74;R;0.401;0.012764226435970005;8.2;3.8;0.012796137002059931;0.04200;;;13;1;2;2;0;2;0;9;1;3;3;1;;4;;3;7;X;99;230;4;4;465061;6834453;290;617;A13;A
14-61-106-1-104R;936997;6;2019;74J;74;R;0.367;0.011681972822945119;7.3;3.6;0.010718210065052147;0.03140;0;6;12;1;2;2;0;2;0;9;1;3;3;1;;4;;3;7;X;99;230;4;4;465061;6834453;290;617;A13;A
14-61-106-1-104R;936997;8;2019;74J;74;R;0.346;0.011013522061959158;8.0;3.3;0.009526696583594672;0.04190;0;6;11;1;2;2;0;2;0;9;1;3;3;1;;4;;3;7;X;99;230;4;4;465061;6834453;290;617;A13;A
14-63-216-1-180R;921107;1;2019;14;14;F;1.100;0.03501408748021698;11.2;3.3;0.09628874057059668;0.00300;0;57;35;1;2;2;4;5;5;6;2;2;2;1;;4;;3;17;X;50;230;4;4;716665;6494993;498;639;G90;G
14-63-216-1-180R;921107;2;2019;14;14;F;0.755;0.024032396406876197;10.4;2.2;0.04536114821797882;0.00090;0;;24;1;2;2;4;5;5;6;2;2;2;1;;4;;3;17;X;50;230;4;4;716665;6494993;498;639;G90;G
14-66-240-1-273R;914592;1;2019;57A;57;R;0.686;0.02183605819220804;7.4;2.1;0.03744883979963679;0.05990;0;11;22;1;2;0;0;;4;1;;5;5;1;;7;;4;3;X;45;330;0;4;692674;6191846;19;663;J21;J
14-66-240-1-273R;914592;2;2019;57A;57;R;0.839;0.026706199450820037;8.7;2.1;0.056016253348095034;0.03500;0;11;27;1;2;0;0;;4;1;;5;5;1;;7;;4;3;X;45;330;0;4;692674;6191846;19;663;J21;J
14-67-269-1-034R;972382;1;2019;49SR;49;F;0.292;0.009294648676566687;4.2;1.3;0.006785093533893683;0.02760;0;8;9;0;2;1;0;4;3;6;1;X;X;1;;1;;9;8;X;31;230;4;4;1024144;6876463;225;678;D11;D
14-69-254-2-163R;926663;5;2019;25C;25;F;0.374;0.011904789743273773;7.9;3.8;0.011130978409960976;0.00740;;;12;0;2;0;0;3;9;9;;X;X;1;;8;;9;0;X;81;330;0;4;847181;6506456;188;381;C52;C
14-69-254-2-163R;926663;7;2019;21C;21;F;0.275;0.008753521870054244;7.3;4.2;0.006018046285662292;0.01170;;;9;1;2;0;0;3;9;9;;X;X;1;;8;;9;0;X;81;330;0;4;847181;6506456;188;381;C52;C
14-69-254-2-163R;926663;9;2019;25C;25;F;0.562;0.017889015603529037;7.5;1.9;0.025134066922958297;0.02580;0;12;18;0;2;0;0;3;9;9;;X;X;1;;8;;9;0;X;81;330;0;4;847181;6506456;188;381;C52;C
14-69-254-2-163R;926663;10;2019;25C;25;F;0.531;0.016902254956359285;7.9;1.7;0.022437743454566953;0.02180;0;16;17;0;2;0;0;3;9;9;;X;X;1;;8;;9;0;X;81;330;0;4;847181;6506456;188;381;C52;C
14-69-256-1-160T;905560;6;2019;23PD;23;F;0.273;0.008689859892817486;5.3;1.6;0.005930829376847934;0.01160;0;15;9;0;2;0;0;;7;7;;2;2;1;;7;;5;0;X;50;238;0;4;856279;6513049;228;381;C52;C
14-69-256-1-160T;905560;8;2019;23PD;23;F;0.419;0.01333718423110083;6.5;1.5;0.013970700482078118;0.00610;0;23;13;0;2;0;0;;7;7;;2;2;1;;7;;5;0;X;50;238;0;4;856279;6513049;228;381;C52;C
14-70-249-4-094R;934914;1;2019;14;14;F;0.265;0.008435211983870454;10.7;1.8;0.005588327939314175;0.01110;;;9;1;2;0;0;5;4;4;3;5;5;1;;7;;4;9;X;25;330;7;4;902903;6718249;203;218;C51;C
14-70-249-4-094R;934914;2;2019;14;14;F;0.525;0.01671126902464901;13.5;2.0;0.02193354059485183;0.01300;0;30;17;1;2;0;0;5;4;4;3;5;5;1;;7;;4;9;X;25;330;7;4;902903;6718249;203;218;C51;C
14-70-249-4-094R;934914;3;2019;14;14;F;1.199;0.03816535535343651;15.0;3.5;0.11440065267192591;0.01100;0;60;38;1;2;0;0;5;4;4;3;5;5;1;;7;;4;9;X;25;330;7;4;902903;6718249;203;218;C51;C
14-72-113-1-131R;939325;1;2019;14;14;F;0.252;0.008021409131831525;8.2;3.4;0.005053487753053861;0.03040;0;7;8;1;2;2;0;2;3;9;;X;X;2;2;3;6;9;0;X;99;230;0;4;458577;6746255;46;493;B61;B
14-72-113-1-131R;939325;6;2019;14;14;F;0.270;0.008594366926962348;8.3;2.1;0.005801197675699586;0.04390;0;7;9;1;2;2;0;2;3;9;;X;X;2;2;3;6;9;0;X;99;230;0;4;458577;6746255;46;493;B61;B
14-72-122-2-121R;980019;1;2019;2;2;F;1.350;0.042971834634811745;16.9;1.3;0.14502994189248963;0.02820;0;32;43;1;2;1;0;6;4;5;;X;X;1;;1;;8;0;X;40;230;0;4;495795;6767615;68;727;B61;B
14-72-122-2-121R;980019;2;2019;2;2;F;1.460;0.046473243382833436;14.6;1.3;0.16962733834734206;0.02280;0;40;46;1;2;1;0;6;4;5;;X;X;1;;1;;8;0;X;40;230;0;4;495795;6767615;68;727;B61;B
14-72-125-3-131R;903381;1;2019;19;19;F;0.504;0.01604281826366305;13.6;7.2;0.020213951012215445;0.05060;0;8;16;1;2;;0;;0;8;;X;X;2;4;8;2;7;0;X;99;230;9;4;494867;6734664;48;727;B61;B
14-72-125-3-131R;903381;2;2019;19;19;F;0.470;0.014960564650638162;12.7;6.6;0.017578663464499843;0.06070;0;8;15;1;2;;0;;0;8;;X;X;2;4;8;2;7;0;X;99;230;9;4;494867;6734664;48;727;B61;B
14-73-284-2-151R;972851;1;2019;15S;15;F;0.268;0.00853070494972559;6.8;1.9;0.0057155723163161455;0.00830;;;9;1;2;1;0;4;4;5;4;3;3;1;;6;;4;72;3;50;330;4;2;949049;6511269;1405;733;H10;H
14-73-284-2-151R;972851;3;2019;9;9;F;0.325;0.010345071300973197;4.2;2.1;0.008405370432040723;0.00670;;;11;0;0;1;0;4;4;5;4;3;3;1;;6;;4;72;3;50;330;4;2;949049;6511269;1405;733;H10;H
14-73-284-2-151R;972851;4;2019;15S;15;F;0.470;0.014960564650638162;4.6;2.1;0.017578663464499843;0.00520;1;52;15;0;1;1;0;4;4;5;4;3;3;1;;6;;4;72;3;50;330;4;2;949049;6511269;1405;733;H10;H
14-73-284-2-151R;972851;5;2019;9;9;F;0.626;0.019926198875105296;7.0;5.0;0.03118450123953979;0.01590;0;38;20;0;2;1;0;4;4;5;4;3;3;1;;6;;4;72;3;50;330;4;2;949049;6511269;1405;733;H10;H
14-73-284-3-157R;950633;1;2019;17C;17;F;1.180;0.0375605665696873;19.7;5.9;0.11080367138057755;0.00710;0;43;38;0;2;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-73-284-3-157R;950633;2;2019;17C;17;F;0.276;0.008785352858672622;11.7;3.0;0.00606189347248411;0.00670;;;9;0;0;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-73-284-3-157R;950633;4;2019;17C;17;F;0.433;0.013782818071758136;9.5;4.6;0.014919900562678182;0.00130;;;14;0;0;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-73-284-3-157R;950633;6;2019;17C;17;F;0.994;0.03164000268666879;22.8;8.4;0.07862540667637195;0.01590;0;30;32;0;2;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-73-284-3-157R;950633;9;2019;21C;21;F;0.425;0.013528170162811106;9.7;4.2;0.014373680797986798;0.01270;;;14;1;0;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-73-284-3-157R;950633;10;2019;31;31;F;0.264;0.008403380995252074;7.0;2.7;0.005546231456866368;0.00550;;;8;0;0;0;0;4;6;6;4;0;1;1;;7;;9;70;X;55;330;4;4;943116;6493890;295;384;C52;C
14-76-119-1-058R;945358;1;2019;27N;27;F;0.361;0.011490986891234845;7.2;3.6;0.010370615669339446;0.01780;0;8;11;1;2;2;0;2;1;8;;1;1;1;;4;;7;0;X;50;506;9;4;551676;6958328;134;763;B10;B
14-77-172-1-078R;931962;2;2019;2;2;F;0.310;0.009867606471697512;9.1;2.6;0.007647395015565572;0.02860;0;15;10;1;2;1;0;6;7;8;;X;X;1;;6;;9;0;X;40;230;0;4;689436;6844796;104;771;B42;B
14-78-139-3-076R;978826;1;2019;23PD;23;F;0.422;0.013432677196955968;8.6;2.9;0.014171474442788545;0.00230;0;29;13;0;2;1;0;;3;3;;1;1;1;;2;;7;0;X;50;236;8;4;593119;6884527;20;753;B41;B
14-79-120-3-183R;973442;1;2019;17O;17;F;0.279;0.00888084582452776;11.1;4.4;0.006194389962608112;0.02840;;;9;0;2;1;0;4;5;10;;X;X;1;;9;;4;0;X;55;330;0;4;426741;6584385;19;792;F12;F
14-79-121-1-173T;962625;1;2019;17C;17;F;1.871;0.05955577970498723;26.7;2.5;0.2785721595700778;0.01250;;;60;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;2;2019;19;19;F;1.892;0.0602242304659732;33.8;16.1;0.2848606101040532;0.03400;;;60;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;4;2019;19;19;F;1.760;0.056022539968347156;38.1;34.0;0.2464991758607275;0.02200;;;56;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;6;2019;19;19;F;1.053;0.03351803101515316;29.5;25.0;0.08823621664739069;0.00660;;;33;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;8;2019;13G;13;F;0.269;0.00856253593834397;9.0;4.7;0.005758305418536319;0.00660;;;9;0;0;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;9;2019;13G;13;F;0.402;0.012796057424588385;16.1;10.5;0.012860037711711327;0.00440;;;13;0;0;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;12;2019;13G;13;F;0.900;0.02864788975654116;32.1;24.6;0.06445775195221762;0.01280;;;29;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;13;2019;19;19;F;1.772;0.05640451183176771;36.0;31.0;0.24987198741473096;0.02150;0;35;56;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;14;2019;19;19;F;1.320;0.04201690497626037;31.9;17.3;0.1386557864216592;0.01350;;;42;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;15;2019;17C;17;F;1.845;0.05872817400090938;20.1;1.9;0.27088370257919453;0.01050;;;59;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-79-121-1-173T;962625;16;2019;17C;17;F;2.139;0.06808648465471283;21.5;1.7;0.3640924766910768;0.02350;1;75;68;1;2;0;0;5;10;10;3;1;1;1;;4;;4;8;X;40;230;4;4;439495;6613050;185;795;G11;G
14-82-186-4-248R;904739;1;2019;14;14;F;0.287;0.009135493733474793;7.3;1.8;0.006554716753768164;;0;4;9;1;2;2;0;2;2;4;;0;0;2;4;8;6;9;0;X;50;230;0;4;556795;6321829;94;337;F30;F
14-82-187-1-248R;979477;2;2019;5;5;F;0.384;0.012223099629457562;8.1;2.4;0.01173417564427926;0.03300;0;9;12;1;2;0;0;4;7;6;;X;X;1;;8;;7;0;X;40;230;0;4;559631;6321184;107;337;F30;F
14-82-187-1-248R;979477;4;2019;5;5;F;0.348;0.011077184039195914;6.5;1.5;0.009637150114100447;0.03450;0;9;11;1;2;0;0;4;7;6;;X;X;1;;8;;7;0;X;40;230;0;4;559631;6321184;107;337;F30;F
14-82-188-1-244R;949186;1;2019;18C;18;F;0.268;0.00853070494972559;5.6;2.0;0.0057155723163161455;;0;4;9;1;2;0;0;;3;2;;X;X;1;;7;;9;0;X;50;230;8;4;566965;6331694;79;337;F30;F
14-87-154-1-175R;902061;1;2019;25C;25;F;0.250;0.007957747154594767;10.7;2.9;0.0049735919716217296;0.00190;;;8;0;1;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;7;2019;10;10;F;0.525;0.01671126902464901;12.2;9.9;0.02193354059485183;0.00110;;;17;1;1;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;8;2019;11;11;F;0.249;0.007925916165976387;9.4;2.2;0.004933882813320301;0.00240;;;8;1;0;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;9;2019;2;2;F;1.082;0.034441129685086155;20.3;9.7;0.09316325579815805;0.02000;0;58;34;1;2;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;11;2019;2;2;F;1.243;0.03956591885264518;20.7;11.8;0.12295109283459489;0.01060;;;39;1;2;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;15;2019;11;11;F;0.624;0.019862536897868537;17.5;10.0;0.03098555756067492;0.00910;;;20;0;1;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;16;2019;11;11;F;1.076;0.03425014375337588;20.8;7.0;0.09213288669658111;0.01040;1;64;34;0;2;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-154-1-175R;902061;20;2019;11;11;F;1.271;0.04045718653395979;20.5;4.6;0.12855271021165723;0.00870;;;40;0;2;0;0;4;6;10;;0;0;2;5;7;2;5;0;X;31;230;0;4;536326;6572932;221;236;G12;G
14-87-158-1-174R;966120;1;2019;2;2;F;0.285;0.009071831756238035;6.7;3.3;0.0064636801263196;0.02430;0;9;9;1;2;0;0;2;1;9;;X;X;2;4;8;4;9;2;X;40;230;0;4;549156;6572060;180;236;G12;G
14-87-158-1-174R;966120;2;2019;2;2;F;0.243;0.0077349302342661136;6.5;1.8;0.0046989701173166636;0.02200;0;8;8;1;2;0;0;2;1;9;;X;X;2;4;8;4;9;2;X;40;230;0;4;549156;6572060;180;236;G12;G
14-87-170-1-187R;932137;1;2019;25C;25;F;0.452;0.014387606855507338;9.5;1.4;0.016257995746723295;0.02550;;;14;0;2;1;0;;3;4;2;X;X;1;;7;;9;5;X;99;230;8;4;571479;6521117;365;872;G11;G
