npp,depbdv2,anrefbdv,codeTFVdis,codeTFVdiN,dist_bdfor
23-11-212-1-263T,11,2015,FF1-00-00,,3_BDFOR_25m
23-64-124-1-293T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-32-173-1-276T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-65-161-1-280T,65,2006,FF1-00,,1_DANS_BDFOR
23-34-228-1-257T,34,2015,FF1G06-06,,1_DANS_BDFOR
23-64-152-1-283T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-11-222-1-259T,11,2015,FF1G06-06,,1_DANS_BDFOR
23-11-216-1-261T,11,2015,FF1-00-00,,1_DANS_BDFOR
23-64-143-1-286T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-155-1-282T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-125-1-292T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-180-1-273T,31,2013,FF1-00,,1_DANS_BDFOR
23-64-156-1-281T,64,2008,FF0,,1_DANS_BDFOR
23-34-226-1-257T,34,2015,FF1G01-01,,1_DANS_BDFOR
23-32-187-1-270T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-64-129-1-290T,64,2008,FO1,,1_DANS_BDFOR
23-64-126-1-291T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-184-1-271T,31,2013,LA4,,1_DANS_BDFOR
23-11-224-1-257T,11,2015,FF32,,1_DANS_BDFOR
23-64-148-1-283T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-34-230-1-255T,34,2015,FF1G06-06,,1_DANS_BDFOR
23-64-145-1-284T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-11-212-1-261T,11,2015,FF2-64-64,,1_DANS_BDFOR
23-65-163-1-278T,65,2006,FF31,,1_DANS_BDFOR
23-11-218-1-259T,11,2015,FF1-00-00,,1_DANS_BDFOR
23-64-127-1-290T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-191-1-268T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-31-188-1-269T,31,2013,FF1-00,,1_DANS_BDFOR
23-64-121-1-292T,64,2008,LA4,,1_DANS_BDFOR
23-32-170-1-275T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-11-222-1-257T,11,2015,FF2G61-61,,1_DANS_BDFOR
23-64-155-1-280T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-140-1-285T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-81-216-1-259T,81,2006,FF1-09-09,,1_DANS_BDFOR
23-34-228-1-255T,34,2015,FF31,,1_DANS_BDFOR
23-31-195-1-266T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-64-128-1-289T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-192-1-267T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-64-122-1-291T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-32-177-1-272T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-64-156-1-279T,64,2008,FF1G01-01,,2_BDFOR_15m
23-64-147-1-282T,64,2008,FF1-00,,1_DANS_BDFOR
23-81-214-1-259T,81,2006,FF31,,1_DANS_BDFOR
23-34-226-1-255T,34,2015,FF1-09-09,,1_DANS_BDFOR
23-81-220-1-257T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-64-135-1-286T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-144-1-283T,64,2008,FF1G01-01,,4_HORS_BDFOR
23-64-153-1-280T,64,2008,FF1-00,,1_DANS_BDFOR
23-64-120-1-291T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-141-1-284T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-31-211-1-260T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-64-132-1-287T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-190-1-267T,31,2013,FF1-49A49,,1_DANS_BDFOR
23-34-230-1-253T,34,2015,FO1,,1_DANS_BDFOR
23-32-181-1-270T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-175-1-272T,32,2011,FF1G01-01,,2_BDFOR_15m
23-64-160-1-277T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-130-1-287T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-127-1-288T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-81-218-1-257T,81,2006,FF2-64-64,,1_DANS_BDFOR
23-64-121-1-290T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-32-179-1-270T,32,2011,FF1G01-01,,2_BDFOR_15m
23-64-124-1-289T,64,2008,FF1-00-00,,2_BDFOR_15m
23-31-203-1-262T,31,2013,FF1-00-00,,1_DANS_BDFOR
23-65-164-1-275T,65,2006,FF1-00-00,,1_DANS_BDFOR
23-31-188-1-267T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-34-228-1-253T,34,2015,FF2G53-53,,1_DANS_BDFOR
23-64-137-1-284T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-131-1-286T,64,2008,FP,,1_DANS_BDFOR
23-31-198-1-263T,31,2013,FF1-00-00,,1_DANS_BDFOR
23-81-216-1-257T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-64-128-1-287T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-32-168-1-273T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-64-153-1-278T,64,2008,LA4,,1_DANS_BDFOR
23-64-159-1-276T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-81-226-1-253T,81,2006,FF2-64-64,,1_DANS_BDFOR
23-64-138-1-283T,64,2008,FP,,1_DANS_BDFOR
23-64-147-1-280T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-144-1-281T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-129-1-286T,64,2008,LA4,,1_DANS_BDFOR
23-64-123-1-288T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-126-1-287T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-31-196-1-263T,31,2013,LA4,,1_DANS_BDFOR
23-32-178-1-269T,32,2011,FF1-00,,3_BDFOR_25m
23-64-136-1-283T,64,2008,FF1-00,,1_DANS_BDFOR
23-64-145-1-280T,64,2008,FP,,1_DANS_BDFOR
23-64-133-1-284T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-81-215-1-256T,81,2006,FF1-00,,1_DANS_BDFOR
23-32-182-1-267T,32,2011,FF1-00,,1_DANS_BDFOR
23-32-185-1-266T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-64-127-1-286T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-64-130-1-285T,64,2008,LA4,,3_BDFOR_25m
23-32-170-1-271T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-173-1-270T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-81-222-1-253T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-32-167-1-272T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-64-146-1-279T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-131-1-284T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-81-219-1-254T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-64-140-1-281T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-32-177-1-268T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-174-1-269T,32,2011,FF1-00,,4_HORS_BDFOR
23-32-186-1-265T,32,2011,FF1-00,,3_BDFOR_25m
23-34-226-1-251T,34,2015,FF0,,1_DANS_BDFOR
23-32-168-1-271T,32,2011,FF1-00,,4_HORS_BDFOR
23-64-141-1-280T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-156-1-275T,64,2008,FF1-00,,4_HORS_BDFOR
23-81-211-1-256T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-81-220-1-253T,81,2006,FF2G53-53,,1_DANS_BDFOR
23-81-217-1-254T,81,2006,LA4,,1_DANS_BDFOR
23-64-135-1-282T,64,2008,FF1G01-01,,2_BDFOR_15m
23-32-178-1-267T,32,2011,FF1G01-01,,4_HORS_BDFOR
23-64-129-1-284T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-31-196-1-261T,31,2013,NEVB1,,1_DANS_BDFOR
23-32-172-1-269T,32,2011,FF1G01-01,,2_BDFOR_15m
23-32-163-1-272T,32,2011,FF1-00,,1_DANS_BDFOR
23-81-224-1-251T,81,2006,FF2G61-61,,1_DANS_BDFOR
23-64-136-1-281T,64,2008,FF1-00,,4_HORS_BDFOR
23-64-130-1-283T,64,2008,FF1-00-00,,1_DANS_BDFOR
23-64-127-1-284T,64,2008,FF1-00-00,,3_BDFOR_25m
23-81-212-1-255T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-31-200-1-259T,31,2013,LA6,,1_DANS_BDFOR
23-32-188-1-263T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-185-1-264T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-179-1-266T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-81-222-1-251T,81,2006,FF2G61-61,,1_DANS_BDFOR
23-34-228-1-249T,34,2015,FF0,,1_DANS_BDFOR
23-81-213-1-254T,81,2006,FO1,,4_HORS_BDFOR
23-64-143-1-278T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-40-128-1-283T,40,2009,FF1-49-49,,1_DANS_BDFOR
23-32-189-1-262T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-174-1-267T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-64-156-1-273T,64,2008,FF1G01-01,,1_DANS_BDFOR
23-40-129-1-282T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-32-175-1-266T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-81-224-1-249T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-40-145-1-276T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-64-151-1-274T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-31-191-1-260T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-32-176-1-265T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-158-1-271T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-81-228-1-247T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-81-222-1-249T,81,2006,FO1,,1_DANS_BDFOR
23-81-210-1-253T,81,2006,FF1-00,,4_HORS_BDFOR
23-40-125-1-282T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-31-192-1-259T,31,2013,FF1-00,,2_BDFOR_15m
23-81-226-1-247T,81,2006,FF2G61-61,,1_DANS_BDFOR
23-32-156-1-271T,32,2011,FF1-00,,1_DANS_BDFOR
23-81-220-1-249T,81,2006,FF2-90-90,,1_DANS_BDFOR
23-32-162-1-269T,32,2011,FF1-00-00,,2_BDFOR_15m
23-40-147-1-274T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-144-1-275T,40,2009,FF1-00-00,,4_HORS_BDFOR
23-40-135-1-278T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-31-190-1-259T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-32-184-1-261T,32,2011,FF1-00,,1_DANS_BDFOR
23-32-178-1-263T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-169-1-266T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-157-1-270T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-40-142-1-275T,40,2009,FF31,,2_BDFOR_15m
23-32-166-1-267T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-40-145-1-274T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-130-1-279T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-151-1-272T,40,2009,FF32,,1_DANS_BDFOR
23-31-200-1-255T,31,2013,FF1-00,,1_DANS_BDFOR
23-81-218-1-249T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-40-136-1-277T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-40-127-1-280T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-32-179-1-262T,32,2011,FF1-49-49,,1_DANS_BDFOR
23-32-161-1-268T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-81-222-1-247T,81,2006,FF1-09-09,,1_DANS_BDFOR
23-81-216-1-249T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-40-131-1-278T,40,2009,FF0,,1_DANS_BDFOR
23-40-140-1-275T,40,2009,FF1-00-00,,3_BDFOR_25m
23-40-125-1-280T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-150-1-271T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-32-171-1-264T,32,2011,FO1,,1_DANS_BDFOR
23-81-205-1-252T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-81-220-1-247T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-40-132-1-277T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-31-199-1-254T,31,2013,FF2G53-53,,1_DANS_BDFOR
23-40-135-1-276T,40,2009,FO1,,3_BDFOR_25m
23-32-154-1-269T,32,2011,FF1-49-49,,4_HORS_BDFOR
23-81-224-1-245T,81,2006,FF2-00-00,,1_DANS_BDFOR
23-81-215-1-248T,81,2006,FF1-00,,1_DANS_BDFOR
23-40-133-1-276T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-81-206-1-251T,81,2006,FF2G53-53,,1_DANS_BDFOR
23-81-209-1-250T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-32-176-1-261T,32,2011,FF1-00,,1_DANS_BDFOR
23-81-222-1-245T,81,2006,FF1G01-01,,4_HORS_BDFOR
23-40-134-1-275T,40,2009,FF0,,1_DANS_BDFOR
23-40-125-1-278T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-183-1-258T,32,2011,FF1-00,,1_DANS_BDFOR
23-40-153-1-268T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-141-1-272T,40,2009,FF32,,1_DANS_BDFOR
23-12-226-1-243T,12,2008,FF1-00-00,,1_DANS_BDFOR
23-32-162-1-265T,32,2011,FF1-00-00,,4_HORS_BDFOR
23-81-214-1-247T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-32-159-1-266T,32,2011,FP,,1_DANS_BDFOR
23-40-138-1-273T,40,2009,FF1G01-01,,4_HORS_BDFOR
23-81-211-1-248T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-151-1-268T,40,2009,FF1-00,,2_BDFOR_15m
23-32-157-1-266T,32,2011,FF1-00-00,,4_HORS_BDFOR
23-40-133-1-274T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-127-1-276T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-145-1-270T,40,2009,FF1-00,,1_DANS_BDFOR
23-82-188-1-255T,82,2013,LA4,,3_BDFOR_25m
23-40-130-1-275T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-176-1-259T,32,2011,FF1-00,,4_HORS_BDFOR
23-32-164-1-263T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-81-219-1-244T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-140-1-271T,40,2009,FF1-00,,1_DANS_BDFOR
23-81-204-1-249T,81,2006,FF1-00,,1_DANS_BDFOR
23-31-198-1-251T,31,2013,FF31,,1_DANS_BDFOR
23-31-192-1-253T,31,2013,FF1G01-01,,1_DANS_BDFOR
23-40-128-1-275T,40,2009,FF2-51-51,,2_BDFOR_15m
23-40-125-1-276T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-153-1-266T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-32-165-1-262T,32,2011,LA4,,4_HORS_BDFOR
23-81-214-1-245T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-141-1-270T,40,2009,FF1G01-01,,2_BDFOR_15m
23-32-156-1-265T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-12-226-1-241T,12,2008,FO1,,2_BDFOR_15m
23-31-193-1-252T,31,2013,LA4,,1_DANS_BDFOR
23-40-132-1-273T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-126-1-275T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-205-1-248T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-32-160-1-263T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-81-218-1-243T,81,2006,FF1-00,,1_DANS_BDFOR
23-81-215-1-244T,81,2006,FF0,,1_DANS_BDFOR
23-32-157-1-264T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-40-130-1-273T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-139-1-270T,40,2009,FP,,1_DANS_BDFOR
23-40-124-1-275T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-173-1-258T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-170-1-259T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-40-146-1-267T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-128-1-273T,40,2009,FF32,,1_DANS_BDFOR
23-40-125-1-274T,40,2009,FF0,,1_DANS_BDFOR
23-32-160-1-262T,32,2011,FP,,1_DANS_BDFOR
23-82-189-1-252T,82,2013,FF1-49A49,,2_BDFOR_15m
23-31-192-1-251T,31,2013,FF1-00-00,,1_DANS_BDFOR
23-82-183-1-254T,82,2013,FF1-00-00,,1_DANS_BDFOR
23-31-195-1-250T,31,2013,FF1-00-00,,1_DANS_BDFOR
23-32-159-1-262T,32,2011,FF1-00-00,,4_HORS_BDFOR
23-40-153-1-264T,40,2009,FF1-00,,4_HORS_BDFOR
23-81-217-1-242T,81,2006,FF31,,1_DANS_BDFOR
23-40-144-1-267T,40,2009,FF0,,1_DANS_BDFOR
23-81-220-1-241T,81,2006,FF2-90-90,,1_DANS_BDFOR
23-81-214-1-243T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-82-188-1-252T,82,2013,FP,,1_DANS_BDFOR
23-32-156-1-263T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-40-132-1-271T,40,2009,FF0,,1_DANS_BDFOR
23-82-184-1-253T,82,2013,FF1-00-00,,1_DANS_BDFOR
23-81-205-1-246T,81,2006,FF1-00-00,,2_BDFOR_15m
23-40-137-1-269T,40,2009,FP,,1_DANS_BDFOR
23-81-196-1-249T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-136-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-215-1-242T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-40-142-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-209-1-244T,81,2006,FF31,,1_DANS_BDFOR
23-40-124-1-273T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-127-1-272T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-182-1-253T,82,2013,FF1-00-00,,4_HORS_BDFOR
23-81-219-1-240T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-32-161-1-260T,32,2011,FF0,,1_DANS_BDFOR
23-12-222-1-239T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-40-125-1-272T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-213-1-242T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-32-160-1-260T,32,2011,FP,,1_DANS_BDFOR
23-40-152-1-263T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-134-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-189-1-250T,82,2013,FF1-00,,1_DANS_BDFOR
23-82-186-1-251T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-144-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-138-1-267T,40,2009,FO2,,1_DANS_BDFOR
23-81-217-1-240T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-32-156-1-261T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-40-132-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-126-1-271T,40,2009,FF2-51-51,,4_HORS_BDFOR
23-40-152-1-262T,32,2011,FP,,1_DANS_BDFOR
23-40-148-1-263T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-12-224-1-237T,12,2008,FF31,,1_DANS_BDFOR
23-40-127-1-270T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-142-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-188-1-249T,82,2013,FF2G53-53,,1_DANS_BDFOR
23-81-212-1-241T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-82-194-1-247T,82,2013,FF1-00-00,,4_HORS_BDFOR
23-40-136-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-191-1-248T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-124-1-271T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-207-1-242T,81,2006,FO1,,4_HORS_BDFOR
23-81-201-1-244T,81,2006,FO1,,2_BDFOR_15m
23-81-198-1-245T,81,2006,FF1-00-00,,1_DANS_BDFOR
23-81-195-1-246T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-82-192-1-247T,82,2013,FF1-00,,4_HORS_BDFOR
23-40-134-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-210-1-241T,81,2006,FF2-00,,4_HORS_BDFOR
23-40-125-1-270T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-128-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-142-1-264T,40,2009,FP,,1_DANS_BDFOR
23-32-159-1-258T,32,2011,FP,,1_DANS_BDFOR
23-12-220-1-237T,12,2008,FF1-00-00,,1_DANS_BDFOR
23-40-138-1-265T,40,2009,FF2-51-51,,4_HORS_BDFOR
23-40-150-1-261T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-190-1-247T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-82-187-1-248T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-126-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-160-1-257T,32,2011,FF2G53-53,,1_DANS_BDFOR
23-12-224-1-235T,12,2008,FO1,,1_DANS_BDFOR
23-40-136-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-148-1-261T,40,2009,FF0,,1_DANS_BDFOR
23-12-218-1-237T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-40-130-1-267T,40,2009,FF0,,1_DANS_BDFOR
23-81-206-1-241T,81,2006,FF1-00,,4_HORS_BDFOR
23-40-124-1-269T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-167-1-254T,32,2011,FF2G53-53,,1_DANS_BDFOR
23-12-222-1-235T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-40-134-1-265T,40,2009,FF0,,1_DANS_BDFOR
23-40-125-1-268T,40,2009,FF0,,1_DANS_BDFOR
23-81-207-1-240T,81,2006,FF1-00,,4_HORS_BDFOR
23-40-146-1-261T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-140-1-263T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-128-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-195-1-244T,82,2013,FF32,,1_DANS_BDFOR
23-82-186-1-247T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-32-168-1-253T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-32-174-1-251T,32,2011,FF1-00-00,,4_HORS_BDFOR
23-40-156-1-257T,40,2009,FF31,,1_DANS_BDFOR
23-40-150-1-259T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-153-1-258T,40,2009,FF1-00-00,,1_DANS_BDFOR
23-40-144-1-261T,40,2009,FF0,,1_DANS_BDFOR
23-40-138-1-263T,40,2009,FF0,,1_DANS_BDFOR
23-81-208-1-239T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-81-199-1-242T,81,2006,FF31,,1_DANS_BDFOR
23-40-126-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-142-1-261T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-154-1-257T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-156-1-256T,40,2009,FF1-00,,4_HORS_BDFOR
23-40-130-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-124-1-267T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-200-1-241T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-146-1-259T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-173-1-250T,32,2011,FF1G01-01,,1_DANS_BDFOR
23-47-158-1-255T,47,2009,FF32,,1_DANS_BDFOR
23-81-213-1-236T,81,2006,FF1G01-01,,1_DANS_BDFOR
23-40-140-1-261T,40,2009,FF0,,1_DANS_BDFOR
23-40-152-1-257T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-12-216-1-235T,12,2008,FF1-00-00,,1_DANS_BDFOR
23-40-134-1-263T,40,2009,FF0,,1_DANS_BDFOR
23-82-177-1-248T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-128-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-125-1-266T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-32-168-1-251T,32,2011,FF1-00-00,,1_DANS_BDFOR
23-40-150-1-257T,40,2009,FF0,,1_DANS_BDFOR
23-47-159-1-254T,47,2009,FP,,1_DANS_BDFOR
23-40-132-1-263T,40,2009,FF0,,1_DANS_BDFOR
23-40-144-1-259T,40,2009,FF31,,1_DANS_BDFOR
23-40-156-1-255T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-138-1-261T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-190-1-243T,82,2013,FF1-14-14,,2_BDFOR_15m
23-12-214-1-235T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-40-126-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-12-221-1-232T,12,2008,LA6,,1_DANS_BDFOR
23-40-148-1-257T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-47-160-1-253T,47,2009,FF1G01-01,,1_DANS_BDFOR
23-40-136-1-261T,40,2009,FF1G01-01,,1_DANS_BDFOR
23-40-142-1-259T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-154-1-255T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-81-206-1-237T,81,2006,FF1-00-00,,4_HORS_BDFOR
23-40-124-1-265T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-130-1-263T,40,2009,FF0,,1_DANS_BDFOR
23-47-173-1-248T,47,2009,FF1G01-01,,1_DANS_BDFOR
23-47-158-1-253T,47,2009,FF1G01-01,,1_DANS_BDFOR
23-12-213-1-234T,12,2008,FF1-00-00,,1_DANS_BDFOR
23-40-134-1-261T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-198-1-239T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-146-1-257T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-180-1-245T,82,2013,FF1-00-00,,1_DANS_BDFOR
23-82-186-1-243T,82,2013,FF1-00-00,,1_DANS_BDFOR
23-40-156-1-253T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-150-1-255T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-12-208-1-235T,12,2008,FF1G01-01,,1_DANS_BDFOR
23-40-132-1-261T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-138-1-259T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-40-144-1-257T,40,2009,FF2-51-51,,1_DANS_BDFOR
23-82-196-1-239T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-82-199-1-238T,82,2013,FF1G01-01,,1_DANS_BDFOR
23-40-154-1-253T,40,2009,FF2-51-51,,1_DANS_BDFOR
